token	pos
For	IN
the	DT
sixth	JJ
and	CC
the	DT
last	JJ
time	NN
,	,
I	PRP
present	VBP
to	TO
the	DT
Congress	NNP
my	PRP$
assessment	NN
of	IN
the	DT
State	NNP
of	IN
the	DT
Union	NNP
.	.
I	PRP
shall	MD
speak	VB
to	TO
you	PRP
tonight	RB
about	IN
challenge	NN
and	CC
opportunity--and	NN
about	IN
the	DT
commitments	NNS
that	IN
all	DT
of	IN
us	PRP
have	VBP
made	VBN
together	RP
that	DT
will	MD
,	,
if	IN
we	PRP
carry	VBP
them	PRP
out	RP
,	,
give	VB
America	NNP
our	PRP$
best	JJS
chance	NN
to	TO
achieve	VB
the	DT
kind	NN
of	IN
great	JJ
society	NN
that	IN
we	PRP
all	DT
want	VBP
.	.
Every	DT
President	NNP
lives	NNS
,	,
not	RB
only	RB
with	IN
what	WP
is	VBZ
,	,
but	CC
with	IN
what	WP
has	VBZ
been	VBN
and	CC
what	WP
could	MD
be	VB
.	.
Most	JJS
of	IN
the	DT
great	JJ
events	NNS
in	IN
his	PRP$
Presidency	NNP
are	VBP
part	NN
of	IN
a	DT
larger	JJR
sequence	NN
extending	VBG
back	RB
through	IN
several	JJ
years	NNS
and	CC
extending	VBG
back	RB
through	IN
several	JJ
other	JJ
administrations	NNS
.	.
Urban	NNP
unrest	NN
,	,
poverty	NN
,	,
pressures	NNS
on	IN
welfare	NN
,	,
education	NN
of	IN
our	PRP$
people	NNS
,	,
law	NN
enforcement	NN
and	CC
law	NN
and	CC
order	NN
,	,
the	DT
continuing	VBG
crisis	NN
in	IN
the	DT
Middle	NNP
East	NNP
,	,
the	DT
conflict	NN
in	IN
Vietnam	NNP
,	,
the	DT
dangers	NNS
of	IN
nuclear	JJ
war	NN
,	,
the	DT
great	JJ
difficulties	NNS
of	IN
dealing	VBG
with	IN
the	DT
Communist	JJ
powers	NNS
,	,
all	DT
have	VBP
this	DT
much	JJ
in	IN
common	JJ
:	:
They	PRP
and	CC
their	PRP$
causes--the	JJ
causes	NNS
that	WDT
gave	VBD
rise	NN
to	TO
them--all	RB
of	IN
these	DT
have	VBP
existed	VBN
with	IN
us	PRP
for	IN
many	JJ
years	NNS
.	.
Several	JJ
Presidents	NNS
have	VBP
already	RB
sought	VBN
to	TO
try	VB
to	TO
deal	VB
with	IN
them	PRP
.	.
One	CD
or	CC
more	JJR
Presidents	NNS
will	MD
try	VB
to	TO
resolve	VB
them	PRP
or	CC
try	VB
to	TO
contain	VB
them	PRP
in	IN
the	DT
years	NNS
that	WDT
are	VBP
ahead	RB
of	IN
us	PRP
.	.
But	CC
if	IN
the	DT
Nation	NNP
's	POS
problems	NNS
are	VBP
continuing	VBG
,	,
so	RB
are	VBP
this	DT
great	JJ
Nation	NNP
's	POS
assets:--our	NN
economy,--the	,
democratic	JJ
system,--our	JJ
sense	NN
of	IN
exploration	NN
,	,
symbolized	VBD
most	RBS
recently	RB
by	IN
the	DT
wonderful	JJ
flight	NN
of	IN
the	DT
Apollo	NNP
8	CD
,	,
in	IN
which	WDT
all	DT
Americans	NNPS
took	VBD
great	JJ
pride,--the	DT
good	JJ
commonsense	NN
and	CC
sound	JJ
judgment	NN
of	IN
the	DT
American	JJ
people	NNS
,	,
and--their	CC
essential	JJ
love	NN
of	IN
justice	NN
.	.
We	PRP
must	MD
not	RB
ignore	VB
our	PRP$
problems	NNS
.	.
But	CC
.neither	RBR
should	MD
we	PRP
ignore	VB
our	PRP$
strengths	NNS
.	.
Those	DT
strengths	NNS
are	VBP
available	JJ
to	TO
sustain	VB
a	DT
President	NNP
of	IN
either	DT
party--to	NN
support	NN
his	PRP$
progressive	JJ
efforts	NNS
both	DT
at	IN
home	NN
and	CC
overseas	RB
.	.
Unfortunately	RB
,	,
the	DT
departure	NN
of	IN
an	DT
administration	NN
does	VBZ
not	RB
mean	VB
the	DT
end	NN
of	IN
the	DT
problems	NNS
that	IN
this	DT
administration	NN
has	VBZ
faced	VBN
.	.
The	DT
effort	NN
to	TO
meet	VB
the	DT
problems	NNS
must	MD
go	VB
on	IN
,	,
year	NN
after	IN
year	NN
,	,
if	IN
the	DT
momentum	NN
that	IN
we	PRP
have	VBP
all	DT
mounted	VBN
together	RB
in	IN
these	DT
past	JJ
years	NNS
is	VBZ
not	RB
to	TO
be	VB
lost	VBN
.	.
Although	IN
the	DT
struggle	NN
for	IN
progressive	JJ
change	NN
is	VBZ
continuous	JJ
,	,
there	EX
are	VBP
times	NNS
when	WRB
a	DT
watershed	NN
is	VBZ
reached--when	RB
there	RB
is--if	,
not	RB
really	RB
a	DT
break	NN
with	IN
the	DT
past--at	JJ
least	JJS
the	DT
fulfillment	NN
of	IN
many	JJ
of	IN
its	PRP$
oldest	JJS
hopes	NNS
,	,
and	CC
a	DT
stepping	VBG
forth	RB
into	IN
a	DT
new	JJ
environment	NN
,	,
to	TO
seek	VB
new	JJ
goals	NNS
.	.
I	PRP
think	VBP
the	DT
past	JJ
5	CD
years	NNS
have	VBP
been	VBN
such	JJ
a	DT
time	NN
.	.
We	PRP
have	VBP
finished	VBN
a	DT
major	JJ
part	NN
of	IN
the	DT
old	JJ
agenda	NN
.	.
Some	DT
of	IN
the	DT
laws	NNS
that	IN
we	PRP
wrote	VBD
have	VBP
already	RB
,	,
in	IN
front	NN
of	IN
our	PRP$
eyes	NNS
,	,
taken	VBN
on	IN
the	DT
flesh	NN
of	IN
achievement	NN
.	.
Medicare	NNP
that	IN
we	PRP
were	VBD
unable	JJ
to	TO
pass	VB
for	IN
so	RB
many	JJ
years	NNS
is	VBZ
now	RB
a	DT
part	NN
of	IN
American	JJ
life	NN
.	.
Voting	NNP
rights	NNS
and	CC
the	DT
voting	NN
booth	NN
that	IN
we	PRP
debated	VBD
so	RB
long	RB
back	RB
in	IN
the	DT
riffles	NNS
,	,
and	CC
the	DT
doors	NNS
to	TO
public	JJ
service	NN
,	,
are	VBP
open	JJ
at	IN
last	JJ
to	TO
all	DT
Americans	NNPS
regardless	RB
of	IN
their	PRP$
color	NN
.	.
Schools	NNS
and	CC
school	NN
children	NNS
all	DT
over	IN
America	NNP
tonight	RB
are	VBP
receiving	VBG
Federal	NNP
assistance	NN
to	TO
go	VB
to	TO
good	JJ
schools	NNS
.	.
Preschool	NNP
education--Head	NN
Start--is	NNP
already	RB
here	RB
to	TO
stay	VB
and	CC
,	,
I	PRP
think	VBP
,	,
so	RB
are	VBP
the	DT
Federal	JJ
programs	NNS
that	WDT
tonight	RB
are	VBP
keeping	VBG
more	JJR
than	IN
a	DT
million	CD
and	CC
a	DT
half	NN
of	IN
the	DT
cream	NN
of	IN
our	PRP$
young	JJ
people	NNS
in	IN
the	DT
colleges	NNS
and	CC
the	DT
universities	NNS
of	IN
this	DT
country	NN
.	.
Part	NN
of	IN
the	DT
American	JJ
earth--not	NN
only	RB
in	IN
description	NN
on	IN
a	DT
map	NN
,	,
but	CC
in	IN
the	DT
reality	NN
of	IN
our	PRP$
shores	NNS
,	,
our	PRP$
hills	NNS
,	,
our	PRP$
parks	NNS
,	,
our	PRP$
forests	NNS
,	,
and	CC
our	PRP$
mountains--has	NNS
been	VBN
permanently	RB
set	VBN
aside	RB
for	IN
the	DT
American	JJ
public	NN
and	CC
for	IN
their	PRP$
benefit	NN
.	.
And	CC
there	EX
is	VBZ
more	JJR
that	WDT
will	MD
be	VB
set	VBN
aside	RB
before	IN
this	DT
administration	NN
ends	VBZ
.	.
Five	CD
million	CD
Americans	NNPS
have	VBP
been	VBN
trained	VBN
for	IN
jobs	NNS
in	IN
new	JJ
Federal	JJ
programs	NNS
.	.
I	PRP
think	VBP
it	PRP
is	VBZ
most	RBS
important	JJ
that	IN
we	PRP
all	DT
realize	VBP
tonight	RB
that	IN
this	DT
Nation	NNP
is	VBZ
close	RB
to	TO
full	JJ
employment--with	NN
less	RBR
unemployment	NN
than	IN
we	PRP
have	VBP
had	VBN
at	IN
any	DT
time	NN
in	IN
almost	RB
20	CD
years	NNS
.	.
That	DT
is	VBZ
not	RB
in	IN
theory	NN
;	:
that	DT
is	VBZ
in	IN
fact	NN
.	.
Tonight	RB
,	,
the	DT
unemployment	NN
rate	NN
is	VBZ
down	RB
to	TO
3.3	CD
percent	NN
.	.
The	DT
number	NN
of	IN
jobs	NNS
has	VBZ
grown	VBN
more	JJR
than	IN
8	CD
1/2	CD
