token	pos
Gentlemen	NNS
of	IN
the	DT
Congress	NNP
:	:
In	IN
pursuance	NN
of	IN
my	PRP$
constitutional	JJ
duty	NN
to	TO
"give	VB
to	TO
the	DT
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
"	``
I	PRP
take	VBP
the	DT
liberty	NN
of	IN
addressing	VBG
you	PRP
on	IN
several	JJ
matters	NNS
which	WDT
ought	MD
,	,
as	IN
it	PRP
seems	VBZ
to	TO
me	PRP
,	,
particularly	RB
to	TO
engage	VB
the	DT
attention	NN
of	IN
your	PRP$
honorable	JJ
bodies	NNS
,	,
as	RB
of	IN
all	DT
who	WP
study	VBP
the	DT
welfare	NN
and	CC
progress	VB
of	IN
the	DT
Nation	NNP
.	.
I	PRP
shall	MD
ask	VB
your	PRP$
indulgence	NN
if	IN
I	PRP
venture	VB
to	TO
depart	VB
in	IN
some	DT
degree	NN
from	IN
the	DT
usual	JJ
custom	NN
of	IN
setting	VBG
before	IN
you	PRP
in	IN
formal	JJ
review	NN
the	DT
many	JJ
matters	NNS
which	WDT
have	VBP
engaged	VBN
the	DT
attention	NN
and	CC
called	VBN
for	IN
the	DT
action	NN
of	IN
the	DT
several	JJ
departments	NNS
of	IN
the	DT
Government	NNP
or	CC
which	WDT
look	VBP
to	TO
them	PRP
for	IN
early	JJ
treatment	NN
in	IN
the	DT
future	NN
,	,
because	IN
the	DT
list	NN
is	VBZ
long	RB
,	,
very	RB
long	JJ
,	,
and	CC
would	MD
suffer	VB
in	IN
the	DT
abbreviation	NN
to	TO
which	WDT
I	PRP
should	MD
have	VB
to	TO
subject	JJ
it	PRP
.	.
I	PRP
shall	MD
submit	VB
to	TO
you	PRP
the	DT
reports	NNS
of	IN
the	DT
heads	NNS
of	IN
the	DT
several	JJ
departments	NNS
,	,
in	IN
which	WDT
these	DT
subjects	NNS
are	VBP
set	VBN
forth	RB
in	IN
careful	JJ
detail	NN
,	,
and	CC
beg	VB
that	IN
they	PRP
may	MD
receive	VB
the	DT
thoughtful	JJ
attention	NN
of	IN
your	PRP$
committees	NNS
and	CC
of	IN
all	DT
Members	NNS
of	IN
the	DT
Congress	NNP
who	WP
may	MD
have	VB
the	DT
leisure	NN
to	TO
study	VB
them	PRP
.	.
Their	PRP$
obvious	JJ
importance	NN
,	,
as	IN
constituting	VBG
the	DT
very	JJ
substance	NN
of	IN
the	DT
business	NN
of	IN
the	DT
Government	NNP
,	,
makes	VBZ
comment	NN
and	CC
emphasis	NN
on	IN
my	PRP$
part	NN
unnecessary	JJ
.	.
The	DT
country	NN
,	,
I	PRP
am	VBP
thankful	JJ
to	TO
say	VB
,	,
is	VBZ
at	IN
peace	NN
with	IN
all	PDT
the	DT
world	NN
,	,
and	CC
many	JJ
happy	JJ
manifestations	NNS
multiply	RB
about	IN
us	PRP
of	IN
a	DT
growing	VBG
cordiality	NN
and	CC
sense	NN
of	IN
community	NN
of	IN
interest	NN
among	IN
the	DT
nations	NNS
,	,
foreshadowing	VBG
an	DT
age	NN
of	IN
settled	JJ
peace	NN
and	CC
good	JJ
will	NN
.	.
More	JJR
and	CC
more	JJR
readily	RB
each	DT
decade	NN
do	VBP
the	DT
nations	NNS
manifest	VBP
their	PRP$
willingness	NN
to	TO
bind	NN
themselves	PRP
by	IN
solemn	JJ
treaty	NN
to	TO
the	DT
processes	NNS
of	IN
peace	NN
,	,
the	DT
processes	NNS
of	IN
frankness	NN
and	CC
fair	JJ
concession	NN
.	.
So	RB
far	RB
the	DT
United	NNP
States	NNP
has	VBZ
stood	VBN
at	IN
the	DT
front	NN
of	IN
such	JJ
negotiations	NNS
.	.
She	PRP
will	MD
,	,
I	PRP
earnestly	RB
hope	VBP
and	CC
confidently	RB
believe	VB
,	,
give	VB
fresh	JJ
proof	NN
of	IN
her	PRP$
sincere	JJ
adherence	NN
to	TO
the	DT
cause	NN
of	IN
international	JJ
friendship	NN
by	IN
ratifying	VBG
the	DT
several	JJ
treaties	NNS
of	IN
arbitration	NN
awaiting	VBG
renewal	NN
by	IN
the	DT
Senate	NNP
.	.
In	IN
addition	NN
to	TO
these	DT
,	,
it	PRP
has	VBZ
been	VBN
the	DT
privilege	NN
of	IN
the	DT
Department	NNP
of	IN
State	NNP
to	TO
gain	VB
the	DT
assent	NN
,	,
in	IN
principle	NN
,	,
of	IN
no	DT
less	JJR
than	IN
31	CD
nations	NNS
,	,
representing	VBG
four-fifths	NNS
of	IN
the	DT
population	NN
of	IN
the	DT
world	NN
,	,
to	TO
the	DT
negotiation	NN
of	IN
treaties	NNS
by	IN
which	WDT
it	PRP
shall	MD
be	VB
agreed	VBN
that	IN
whenever	WRB
differences	NNS
of	IN
interest	NN
or	CC
of	IN
policy	NN
arise	VBP
which	WDT
can	MD
not	RB
be	VB
resolved	VBN
by	IN
the	DT
ordinary	JJ
processes	NNS
of	IN
diplomacy	NN
they	PRP
shall	MD
be	VB
publicly	RB
analyzed	VBN
,	,
discussed	VBN
,	,
and	CC
reported	VBD
upon	IN
by	IN
a	DT
tribunal	NN
chosen	VBN
by	IN
the	DT
parties	NNS
before	IN
either	DT
nation	NN
determines	VBZ
its	PRP$
course	NN
of	IN
action	NN
.	.
There	EX
is	VBZ
only	RB
one	CD
possible	JJ
standard	NN
by	IN
which	WDT
to	TO
determine	VB
controversies	NNS
between	IN
the	DT
United	NNP
States	NNP
and	CC
other	JJ
nations	NNS
,	,
and	CC
that	DT
is	VBZ
com-	DT
pounded	VBN
of	IN
these	DT
two	CD
elements	NNS
:	:
Our	PRP$
own	JJ
honor	NN
and	CC
our	PRP$
obligations	NNS
to	TO
the	DT
peace	NN
of	IN
the	DT
world	NN
.	.
A	DT
test	NN
so	IN
compounded	VBN
ought	MD
easily	RB
to	TO
be	VB
made	VBN
to	TO
govern	VB
both	DT
the	DT
establishment	NN
of	IN
new	JJ
treaty	NN
obligations	NNS
and	CC
the	DT
interpretation	NN
of	IN
those	DT
already	RB
assumed	VBN
.	.
There	EX
is	VBZ
but	CC
one	CD
cloud	NN
upon	IN
our	PRP$
horizon	NN
.	.
That	DT
has	VBZ
shown	VBN
itself	PRP
to	TO
the	DT
south	NN
of	IN
us	PRP
,	,
and	CC
hangs	VBZ
over	IN
Mexico	NNP
.	.
There	EX
can	MD
be	VB
no	DT
certain	JJ
prospect	NN
of	IN
peace	NN
in	IN
America	NNP
until	IN
Gen	NNP
.	.
Huerta	NNP
has	VBZ
surrendered	VBN
his	PRP$
usurped	JJ
authority	NN
in	IN
Mexico	NNP
;	:
until	IN
it	PRP
is	VBZ
understood	VBN
on	IN
all	DT
hands	NNS
,	,
indeed	RB
,	,
that	IN
such	JJ
pretended	VBN
governments	NNS
will	MD
not	RB
be	VB
countenanced	VBN
or	CC
dealt	VBN
with	IN
by-the	DT
Government	NN
of	IN
the	DT
United	NNP
States	NNP
.	.
We	PRP
are	VBP
the	DT
friends	NNS
of	IN
constitutional	JJ
government	NN
in	IN
America	NNP
;	:
we	PRP
are	VBP
more	JJR
than	IN
its	PRP$
friends	NNS
,	,
we	PRP
are	VBP
its	PRP$
champions	NNS
;	:
because	IN
in	IN
no	DT
other	JJ
way	NN
can	MD
our	PRP$
neighbors	NNS
,	,
to	TO
whom	WP
we	PRP
would	MD
wish	VB
in	IN
every	DT
way	NN
to	TO
make	VB
proof	NN
of	IN
our	PRP$
friendship	NN
,	,
work	NN
out	IN
their	PRP$
own	JJ
development	NN
in	IN
peace	NN
and	CC
liberty	NN
.	.
Mexico	NNP
has	VBZ
no	DT
Government	NN
.	.
The	DT
attempt	NN
to	TO
maintain	VB
one	CD
at	IN
the	DT
City	NNP
of	IN
Mexico	NNP
has	VBZ
broken	VBN
down	RP
,	,
and	CC
a	DT
mere	JJ
military	JJ
despotism	NN
has	VBZ
been	VBN
set	VBN
up	RP
which	WDT
has	VBZ
hardly	RB
more	JJR
than	IN
the	DT
semblance	NN
of	IN
national	JJ
authority	NN
.	.
It	PRP
originated	VBD
in	IN
the	DT
usurpation	NN
of	IN
Victoriano	NNP
Huerta	NNP
,	,
who	WP
,	,
after	IN
a	DT
brief	JJ
attempt	NN
to	TO
play	VB
the	DT
part	NN
of	IN
constitutional	JJ
President	NNP
,	,
has	VBZ
at	IN
last	JJ
cast	NN
aside	RB
even	RB
the	DT
pretense	NN
of	IN
legal	JJ
right	NN
and	CC
declared	VBD
himself	PRP
dictator	NN
.	.
As	IN
a	DT
consequence	NN
,	,
a	DT
condition	NN
of	IN
affairs	NNS
now	RB
exists	VBZ
in	IN
Mexico	NNP
which	WDT
has	VBZ
made	VBN
it	PRP
doubtful	JJ
whether	IN
even	RB
the	DT
most	RBS
elementary	JJ
and	CC
fundamental	JJ
rights	NNS
either	CC
of	IN
her	PRP$
own	JJ
people	NNS
or	CC
of	IN
the	DT
citizens	NNS
of	IN
other	JJ
countries	NNS
resident	NN
within	IN
her	PRP$
territory	NN
can	MD
long	RB
be	VB
successfully	RB
safeguarded	JJ
,	,
and	CC
which	WDT
threatens	VBZ
,	,
if	IN
long	JJ
continued	JJ
,	,
to	TO
imperil	VB
the	DT
interests	NNS
of	IN
peace	NN
,	,
order	NN
,	,
and	CC
tolerable	JJ
life	NN
in	IN
the	DT
lands	NNS
immediately	RB
to	TO
the	DT
south	NN
of	IN
us	PRP
.	.
Even	RB
if	IN
the	DT
usurper	NNP
had	VBD
succeeded	VBN
in	IN
his	PRP$
purposes	NNS
,	,
in	IN
despite	IN
of	IN
the	DT
constitution	NN
of	IN
the	DT
Republic	NNP
and	CC
the	DT
rights	NNS
of	IN
its	PRP$
people	NNS
,	,
he	PRP
would	MD
have	VB
set	VBN
up	RP
nothing	NN
but	CC
a	DT
precarious	JJ
and	CC
hateful	JJ
power	NN
,	,
which	WDT
could	MD
have	VB
lasted	VBN
but	CC
a	DT
little	JJ
while	NN
,	,
and	CC
whose	WP$
eventual	JJ
downfall	NN
would	MD
have	VB
left	VBN
the	DT
country	NN
in	IN
a	DT
more	JJR
deplorable	JJ
condition	NN
than	IN
ever	RB
.	.
But	CC
he	PRP
has	VBZ
not	RB
succeeded	VBN
.	.
He	PRP
has	VBZ
forfeited	VBN
the	DT
respect	NN
and	CC
the	DT
moral	JJ
support	NN
even	RB
of	IN
those	DT
who	WP
were	VBD
at	IN
one	CD
time	NN
willing	JJ
to	TO
see	VB
him	PRP
succeed	VB
.	.
Little	NNP
by	IN
little	JJ
he	PRP
has	VBZ
been	VBN
completely	RB
isolated	VBN
.	.
By	IN
a	DT
little	JJ
every	DT
day	NN
his	PRP$
power	NN
and	CC
prestige	NN
are	VBP
crumbling	VBG
and	CC
the	DT
collapse	NN
is	VBZ
not	RB
far	RB
away	RB
.	.
We	PRP
shall	MD
not	RB
,	,
1	CD
believe	VBP
,	,
be	VB
obliged	VBN
to	TO
alter	VB
our	PRP$
policy	NN
of	IN
watchful	JJ
waiting	NN
.	.
And	CC
then	RB
,	,
when	WRB
the	DT
end	NN
comes	VBZ
,	,
we	PRP
shall	MD
hope	VB
to	TO
see	VB
constitutional	JJ
order	NN
restored	VBD
in	IN
distressed	JJ
Mexico	NNP
by	IN
the	DT
concert	NN
and	CC
energy	NN
of	IN
such	JJ
of	IN
her	PRP$
leaders	NNS
as	IN
prefer	VBP
the	DT
liberty	NN
of	IN
their	PRP$
people	NNS
to	TO
their	PRP$
own	JJ
ambitions	NNS
.	.
I	PRP
turn	VBP
to	TO
matters	NNS
of	IN
domestic	JJ
concern	NN
.	.
You	PRP
already	RB
have	VBP
under	IN
consideration	NN
a	DT
bill	NN
for	IN
the	DT
reform	NN
of	IN
our	PRP$
system	NN
of	IN
banking	NN
and	CC
currency	NN
,	,
for	IN
which	WDT
the	DT
country	NN
waits	VBZ
with	IN
impatience	NN
,	,
as	IN
for	IN
something	NN
fundamental	JJ
to	TO
its	PRP$
whole	JJ
business	NN
life	NN
and	CC
necessary	JJ
to	TO
set	VB
credit	NN
free	JJ
from	IN
arbitrary	JJ
and	CC
artificial	JJ
restraints	NNS
.	.
I	PRP
