token	pos
Thank	VB
you	PRP
very	RB
much	RB
.	.
Mr.	NNP
Speaker	NNP
,	,
Mr.	NNP
Vice	NNP
President	NNP
,	,
Members	NNP
of	IN
the	DT
104th	JJ
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
my	PRP$
fellow	JJ
Americans	NNPS
all	PDT
across	IN
our	PRP$
land	NN
:	:
Let	VB
me	PRP
begin	VB
tonight	RB
by	IN
saying	VBG
to	TO
our	PRP$
men	NNS
and	CC
women	NNS
in	IN
uniform	NN
around	IN
the	DT
world	NN
and	CC
especially	RB
those	DT
helping	VBG
peace	NN
take	VB
root	NN
in	IN
Bosnia	NNP
and	CC
to	TO
their	PRP$
families	NNS
,	,
I	PRP
thank	VBP
you	PRP
.	.
America	NNP
is	VBZ
very	RB
,	,
very	RB
proud	JJ
of	IN
you	PRP
.	.
My	PRP$
duty	NN
tonight	NN
is	VBZ
to	TO
report	VB
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
not	RB
the	DT
state	NN
of	IN
our	PRP$
Government	NN
but	CC
of	IN
our	PRP$
American	JJ
community	NN
,	,
and	CC
to	TO
set	VB
forth	RB
our	PRP$
responsibilities	NNS
,	,
in	IN
the	DT
words	NNS
of	IN
our	PRP$
Founders	NNS
,	,
to	TO
form	VB
a	DT
more	RBR
perfect	JJ
Union	NNP
.	.
The	DT
state	NN
of	IN
the	DT
Union	NNP
is	VBZ
strong	JJ
.	.
Our	PRP$
economy	NN
is	VBZ
the	DT
healthiest	NN
it	PRP
has	VBZ
been	VBN
in	IN
three	CD
decades	NNS
.	.
We	PRP
have	VBP
the	DT
lowest	JJS
combined	VBN
rates	NNS
of	IN
unemployment	NN
and	CC
inflation	NN
in	IN
27	CD
years	NNS
.	.
We	PRP
have	VBP
completed—created	VBN
nearly	RB
8	CD
million	CD
new	JJ
jobs	NNS
,	,
over	IN
a	DT
million	CD
of	IN
them	PRP
in	IN
basic	JJ
industries	NNS
like	IN
construction	NN
and	CC
automobiles	NNS
.	.
America	NNP
is	VBZ
selling	VBG
more	RBR
cars	NNS
than	IN
Japan	NNP
for	IN
the	DT
first	JJ
time	NN
since	IN
the	DT
1970	CD
's	POS
.	.
And	CC
for	IN
3	CD
years	NNS
in	IN
a	DT
row	NN
,	,
we	PRP
have	VBP
had	VBD
a	DT
record	NN
number	NN
of	IN
new	JJ
businesses	NNS
started	VBD
in	IN
our	PRP$
country	NN
.	.
Our	PRP$
leadership	NN
in	IN
the	DT
world	NN
is	VBZ
also	RB
strong	JJ
,	,
bringing	VBG
hope	NN
for	IN
new	JJ
peace	NN
.	.
And	CC
perhaps	RB
most	RBS
important	JJ
,	,
we	PRP
are	VBP
gaining	VBG
ground	NN
in	IN
restoring	VBG
our	PRP$
fundamental	JJ
values	NNS
.	.
The	DT
crime	NN
rate	NN
,	,
the	DT
welfare	NN
and	CC
food	NN
stamp	NN
rolls	NNS
,	,
the	DT
poverty	NN
rate	NN
,	,
and	CC
the	DT
teen	JJ
pregnancy	NN
rate	NN
are	VBP
all	DT
down	RB
.	.
And	CC
as	IN
they	PRP
go	VBP
down	RB
,	,
prospects	NNS
for	IN
America	NNP
's	POS
future	NN
go	VBP
up	RB
.	.
We	PRP
live	VBP
in	IN
an	DT
age	NN
of	IN
possibility	NN
.	.
A	DT
hundred	CD
years	NNS
ago	IN
we	PRP
moved	VBD
from	IN
farm	NN
to	TO
factory	NN
.	.
