token	pos
In	IN
view	NN
of	IN
all	PDT
this	DT
the	DT
Congress	NNP
was	VBD
asked	VBN
to	TO
authorize	VB
and	CC
empower	VB
the	DT
President	NNP
to	TO
take	VB
measures	NNS
to	TO
secure	VB
a	DT
full	JJ
and	CC
final	JJ
termination	NN
of	IN
hostilities	NNS
between	IN
Spain	NNP
and	CC
the	DT
people	NNS
of	IN
Cuba	NNP
and	CC
to	TO
secure	VB
in	IN
the	DT
island	NN
the	DT
establishment	NN
of	IN
a	DT
stable	JJ
government	NN
,	,
capable	JJ
of	IN
maintaining	VBG
order	NN
and	CC
observing	VBG
its	PRP$
international	JJ
obligations	NNS
,	,
insuring	VBG
peace	NN
and	CC
tranquillity	NN
and	CC
the	DT
security	NN
of	IN
its	PRP$
citizens	NNS
as	RB
well	RB
as	IN
our	PRP$
own	JJ
,	,
and	CC
for	IN
the	DT
accomplishment	NN
of	IN
those	DT
ends	NNS
to	TO
use	VB
the	DT
military	JJ
and	CC
naval	JJ
forces	NNS
of	IN
the	DT
United	NNP
States	NNP
as	IN
might	MD
be	VB
necessary	JJ
,	,
with	IN
added	VBN
authority	NN
to	TO
continue	VB
generous	JJ
relief	NN
to	TO
the	DT
starving	VBG
people	NNS
of	IN
Cuba	NNP
.	.
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
Notwithstanding	VBG
the	DT
added	VBN
burdens	NNS
rendered	VBD
necessary	JJ
by	IN
the	DT
war	NN
,	,
our	PRP$
people	NNS
rejoice	VB
in	IN
a	DT
very	RB
satisfactory	JJ
and	CC
steadily	RB
increasing	VBG
degree	NN
of	IN
prosperity	NN
,	,
evidenced	VBN
by	IN
the	DT
largest	JJS
volume	NN
of	IN
business	NN
ever	RB
recorded	VBN
.	.
Manufacture	NNP
has	VBZ
been	VBN
productive	JJ
,	,
agricultural	JJ
pursuits	NNS
have	VBP
yielded	VBN
abundant	JJ
returns	NNS
,	,
labor	NN
in	IN
all	DT
fields	NNS
of	IN
industry	NN
is	VBZ
better	RBR
rewarded	VBN
,	,
revenue	NN
legislation	NN
passed	VBN
by	IN
the	DT
present	JJ
Congress	NNP
has	VBZ
increased	VBN
the	DT
Treasury	NNP
's	POS
receipts	NNS
to	TO
the	DT
amount	NN
estimated	VBN
by	IN
its	PRP$
authors	NNS
,	,
the	DT
finances	NNS
of	IN
the	DT
Government	NNP
have	VBP
been	VBN
successfully	RB
administered	VBN
and	CC
its	PRP$
credit	NN
advanced	VBN
to	TO
the	DT
first	JJ
rank	NN
,	,
while	IN
its	PRP$
currency	NN
has	VBZ
been	VBN
maintained	VBN
at	IN
the	DT
world	NN
's	POS
highest	JJS
standard	NN
.	.
Military	JJ
service	NN
under	IN
a	DT
common	JJ
flag	NN
and	CC
for	IN
a	DT
righteous	JJ
cause	NN
has	VBZ
strengthened	VBN
the	DT
national	JJ
spirit	NN
and	CC
served	VBD
to	TO
cement	VB
more	RBR
closely	RB
than	IN
ever	RB
the	DT
fraternal	JJ
bonds	NNS
between	IN
every	DT
section	NN
of	IN
the	DT
country	NN
.	.
A	DT
review	NN
of	IN
the	DT
relation	NN
of	IN
the	DT
United	NNP
States	NNP
to	TO
other	JJ
powers	NNS
,	,
always	RB
appropriate	JJ
,	,
is	VBZ
this	DT
year	NN
of	IN
primary	JJ
importance	NN
in	IN
view	NN
of	IN
the	DT
momentous	JJ
issues	NNS
which	WDT
have	VBP
arisen	VBN
,	,
demanding	VBG
in	IN
one	CD
instance	NN
the	DT
ultimate	JJ
determination	NN
by	IN
arms	NNS
and	CC
involving	VBG
far-reaching	JJ
consequences	NNS
which	WDT
will	MD
require	VB
the	DT
earnest	JJ
attention	NN
of	IN
the	DT
Congress	NNP
.	.
In	IN
my	PRP$
last	JJ
annual	JJ
message	NN
very	RB
full	JJ
consideration	NN
was	VBD
given	VBN
to	TO
the	DT
question	NN
of	IN
the	DT
duty	NN
of	IN
the	DT
Government	NN
of	IN
the	DT
United	NNP
States	NNP
toward	IN
Spain	NNP
and	CC
the	DT
Cuban	JJ
insurrection	NN
as	IN
being	VBG
by	IN
far	RB
the	DT
most	RBS
important	JJ
problem	NN
with	IN
which	WDT
we	PRP
were	VBD
then	RB
called	VBN
upon	IN
to	TO
deal	VB
.	.
The	DT
considerations	NNS
then	RB
advanced	VBN
and	CC
the	DT
exposition	NN
of	IN
the	DT
views	NNS
therein	RB
expressed	VBD
disclosed	VBN
my	PRP$
sense	NN
of	IN
the	DT
extreme	JJ
gravity	NN
of	IN
the	DT
situation	NN
.	.
Setting	VBG
aside	RB
as	IN
logically	RB
unfounded	JJ
or	CC
practically	RB
inadmissible	IN
the	DT
recognition	NN
of	IN
the	DT
Cuban	JJ
insurgents	NNS
as	IN
belligerents	NNS
,	,
the	DT
recognition	NN
of	IN
the	DT
independence	NN
of	IN
Cuba	NNP
,	,
neutral	JJ
intervention	NN
to	TO
end	VB
the	DT
war	NN
by	IN
imposing	VBG
a	DT
rational	JJ
compromise	NN
between	IN
the	DT
contestants	NNS
,	,
intervention	NN
in	IN
favor	NN
of	IN
one	CD
or	CC
the	DT
other	JJ
party	NN
,	,
and	CC
forcible	JJ
annexation	NN
of	IN
the	DT
island	NN
,	,
I	PRP
concluded	VBD
it	PRP
was	VBD
honestly	RB
due	JJ
to	TO
our	PRP$
friendly	JJ
relations	NNS
with	IN
Spain	NNP
that	IN
she	PRP
should	MD
be	VB
given	VBN
a	DT
reasonable	JJ
chance	NN
to	TO
realize	VB
her	PRP$
expectations	NNS
of	IN
reform	NN
to	TO
which	WDT
she	PRP
had	VBD
become	VBN
irrevocably	RB
committed	VBN
.	.
Within	IN
a	DT
few	JJ
weeks	NNS
previously	RB
she	PRP
had	VBD
announced	VBN
comprehensive	JJ
plans	NNS
which	WDT
it	PRP
was	VBD
confidently	RB
asserted	VBN
would	MD
be	VB
efficacious	JJ
to	TO
remedy	VB
the	DT
evils	NNS
so	RB
deeply	RB
affecting	VBG
our	PRP$
own	JJ
country	NN
,	,
so	RB
injurious	JJ
to	TO
the	DT
true	JJ
interests	NNS
of	IN
the	DT
mother	NN
country	NN
as	RB
well	RB
as	IN
to	TO
those	DT
of	IN
Cuba	NNP
,	,
and	CC
so	RB
repugnant	JJ
to	TO
the	DT
universal	JJ
sentiment	NN
of	IN
humanity	NN
.	.
The	DT
ensuing	VBG
month	NN
brought	VBD
little	JJ
sign	NN
of	IN
real	JJ
progress	NN
toward	IN
the	DT
pacification	NN
of	IN
Cuba	NNP
.	.
The	DT
autonomous	JJ
administrations	NNS
set	VBN
up	RP
in	IN
the	DT
capital	NN
and	CC
some	DT
of	IN
the	DT
principal	JJ
cities	NNS
appeared	VBD
not	RB
to	TO
gain	VB
the	DT
favor	NN
of	IN
the	DT
inhabitants	NNS
nor	CC
to	TO
be	VB
able	JJ
to	TO
extend	VB
their	PRP$
influence	NN
to	TO
the	DT
large	JJ
extent	NN
of	IN
territory	NN
held	VBN
by	IN
the	DT
insurgents	NNS
,	,
while	IN
the	DT
military	JJ
arm	NN
,	,
obviously	RB
unable	JJ
to	TO
cope	VB
with	IN
the	DT
still	RB
active	JJ
rebellion	NN
,	,
