token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
As	IN
a	DT
nation	NN
we	PRP
still	RB
continue	VBP
to	TO
enjoy	VB
a	DT
literally	RB
unprecedented	JJ
prosperity	NN
;	:
and	CC
it	PRP
is	VBZ
probable	JJ
that	IN
only	RB
reckless	JJ
speculation	NN
and	CC
disregard	VB
of	IN
legitimate	JJ
business	NN
methods	NNS
on	IN
the	DT
part	NN
of	IN
the	DT
business	NN
world	NN
can	MD
materially	RB
mar	VB
this	DT
prosperity	NN
.	.
No	DT
Congress	NNP
in	IN
our	PRP$
time	NN
has	VBZ
done	VBN
more	RBR
good	JJ
work	NN
of	IN
importance	NN
than	IN
the	DT
present	JJ
Congress	NNP
.	.
There	EX
were	VBD
several	JJ
matters	NNS
left	VBD
unfinished	JJ
at	IN
your	PRP$
last	JJ
session	NN
,	,
however	RB
,	,
which	WDT
I	PRP
most	RBS
earnestly	RB
hope	VBP
you	PRP
will	MD
complete	VB
before	IN
your	PRP$
adjournment	NN
.	.
I	PRP
again	RB
recommend	VBP
a	DT
law	NN
prohibiting	VBG
all	DT
corporations	NNS
from	IN
contributing	VBG
to	TO
the	DT
campaign	NN
expenses	NNS
of	IN
any	DT
party	NN
.	.
Such	JJ
a	DT
bill	NN
has	VBZ
already	RB
past	IN
one	CD
House	NNP
of	IN
Congress	NNP
.	.
Let	VB
individuals	NNS
contribute	VB
as	IN
they	PRP
desire	VBP
;	:
but	CC
let	VB
us	PRP
prohibit	VB
in	IN
effective	JJ
fashion	NN
all	DT
corporations	NNS
from	IN
making	VBG
contributions	NNS
for	IN
any	DT
political	JJ
purpose	NN
,	,
directly	RB
or	CC
indirectly	RB
.	.
Another	DT
bill	NN
which	WDT
has	VBZ
just	RB
past	IN
one	CD
House	NNP
of	IN
the	DT
Congress	NNP
and	CC
which	WDT
it	PRP
is	VBZ
urgently	RB
necessary	JJ
should	MD
be	VB
enacted	VBN
into	IN
law	NN
is	VBZ
that	DT
conferring	NN
upon	IN
the	DT
Government	NN
the	DT
right	NN
of	IN
appeal	NN
in	IN
criminal	JJ
cases	NNS
on	IN
questions	NNS
of	IN
law	NN
.	.
This	DT
right	NN
exists	VBZ
in	IN
many	JJ
of	IN
the	DT
States	NNPS
;	:
it	PRP
exists	VBZ
in	IN
the	DT
District	NNP
of	IN
Columbia	NNP
by	IN
act	NN
of	IN
the	DT
Congress	NNP
.	.
It	PRP
is	VBZ
of	IN
course	NN
not	RB
proposed	VBN
that	IN
in	IN
any	DT
case	NN
a	DT
verdict	NN
for	IN
the	DT
