token	pos
It	PRP
is	VBZ
the	DT
opinion	NN
of	IN
the	DT
Attorney-General	JJ
that	IN
the	DT
expenses	NNS
of	IN
these	DT
proceedings	NNS
will	MD
largely	RB
exceed	VB
the	DT
amount	NN
which	WDT
was	VBD
thus	RB
provided	VBN
,	,
and	CC
I	PRP
rely	VBP
confidently	RB
upon	IN
Congress	NNP
to	TO
make	VB
adequate	JJ
appropriations	NNS
to	TO
enable	VB
the	DT
executive	NN
department	NN
to	TO
enforce	VB
the	DT
laws	NNS
.	.
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
Our	PRP$
heartfelt	NN
gratitude	NN
is	VBZ
due	JJ
to	TO
the	DT
Divine	NNP
Being	VBG
who	WP
holds	VBZ
in	IN
His	PRP$
hands	NNS
the	DT
destinies	NNS
of	IN
nations	NNS
for	IN
the	DT
continued	JJ
bestowal	NN
during	IN
the	DT
last	JJ
year	NN
of	IN
countless	JJ
blessings	NNS
upon	IN
our	PRP$
country	NN
.	.
We	PRP
are	VBP
at	IN
peace	NN
with	IN
all	DT
other	JJ
nations	NNS
.	.
Our	PRP$
public	JJ
credit	NN
has	VBZ
greatly	RB
improved	VBN
,	,
and	CC
is	VBZ
perhaps	RB
now	RB
stronger	JJR
than	IN
ever	RB
before	RB
.	.
Abundant	JJ
harvests	NNS
have	VBP
rewarded	VBN
the	DT
labors	NNS
of	IN
those	DT
who	WP
till	IN
the	DT
soil	NN
,	,
our	PRP$
manufacturing	NN
industries	NNS
are	VBP
reviving	VBG
,	,
and	CC
it	PRP
is	VBZ
believed	VBN
that	IN
general	JJ
prosperity	NN
,	,
which	WDT
has	VBZ
been	VBN
so	RB
long	RB
anxiously	RB
looked	VBD
for	IN
,	,
is	VBZ
at	IN
last	JJ
within	IN
our	PRP$
reach	NN
.	.
The	DT
enjoyment	NN
of	IN
health	NN
by	IN
our	PRP$
people	NNS
generally	RB
has	VBZ
,	,
however	RB
,	,
been	VBN
interrupted	VBN
during	IN
the	DT
past	JJ
season	NN
by	IN
the	DT
prevalence	NN
of	IN
a	DT
fatal	JJ
pestilence	NN
(	-LRB-
the	DT
yellow	JJ
fever	NN
)	-RRB-
in	IN
some	DT
portions	NNS
of	IN
the	DT
Southern	NNP
States	NNP
,	,
creating	VBG
an	DT
emergency	NN
which	WDT
called	VBD
for	IN
prompt	JJ
and	CC
extraordinary	JJ
measures	NNS
of	IN
relief	NN
.	.
The	DT
disease	NN
appeared	VBD
as	IN
an	DT
epidemic	NN
at	IN
New	NNP
Orleans	NNP
and	CC
at	IN
other	JJ
places	NNS
on	IN
the	DT
Lower	NNP
Mississippi	NNP
soon	RB
after	IN
midsummer	NN
.	.
It	PRP
was	VBD
rapidly	RB
spread	VBN
by	IN
fugitives	NNS
from	IN
the	DT
infected	JJ
cities	NNS
and	CC
towns	NNS
,	,
and	CC
did	VBD
not	RB
disappear	VB
until	IN
early	RB
in	IN
November	NNP
.	.
The	DT
States	NNP
of	IN
Louisiana	NNP
,	,
Mississippi	NNP
,	,
and	CC
Tennessee	NNP
have	VBP
suffered	VBN
severely	RB
.	.
About	IN
100,000	CD
cases	NNS
are	VBP
believed	VBN
to	TO
have	VB
occurred	VBN
,	,
of	IN
which	WDT
about	IN
20,000	CD
,	,
according	VBG
to	TO
intelligent	JJ
estimates	NNS
,	,
proved	VBD
fatal	JJ
.	.
It	PRP
is	VBZ
impossible	JJ
to	TO
estimate	VB
with	IN
any	DT
approach	NN
to	TO
accuracy	NN
the	DT
loss	NN
to	TO
the	DT
country	NN
occasioned	VBN
by	IN
this	DT
epidemic	JJ
It	PRP
is	VBZ
to	TO
be	VB
reckoned	VBN
by	IN
the	DT
hundred	CD
millions	NNS
of	IN
dollars	NNS
.	.
The	DT
suffering	NN
and	CC
destitution	NN
that	IN
resulted	VBD
excited	VBN
the	DT
deepest	JJS
sympathy	NN
in	IN
all	DT
parts	NNS
of	IN
the	DT
Union	NNP
.	.
Physicians	NNS
and	CC
nurses	NNS
hastened	VBN
from	IN
every	DT
quarter	NN
to	TO
the	DT
assistance	NN
of	IN
the	DT
afflicted	JJ
communities	NNS
.	.
Voluntary	JJ
contributions	NNS
of	IN
money	NN
and	CC
supplies	NNS
,	,
in	IN
every	DT
needed	VBN
form	NN
,	,
were	VBD
speedily	RB
and	CC
generously	RB
furnished	VBN
.	.
The	DT
Government	NNP
was	VBD
able	JJ
to	TO
respond	VB
in	IN
some	DT
measure	NN
to	TO
the	DT
call	NN
for	IN
help	NN
,	,
by	IN
providing	VBG
tents	NNS
,	,
medicines	NNS
,	,
and	CC
food	NN
for	IN
the	DT
sick	JJ
and	CC
destitute	NN
,	,
the	DT
requisite	JJ
directions	NNS
for	IN
the	DT
purpose	NN
being	VBG
given	VBN
in	IN
the	DT
confident	JJ
expectation	NN
that	IN
this	DT
action	NN
of	IN
the	DT
Executive	NNP
would	MD
receive	VB
the	DT
sanction	NN
of	IN
Congress	NNP
.	.
About	IN
1,800	CD
tents	NNS
,	,
and	CC
rations	NNS
of	IN
the	DT
value	NN
of	IN
about	IN
$	$
25,000	CD
,	,
were	VBD
sent	VBN
to	TO
cities	NNS
and-towns	NNS
which	WDT
applied	VBD
for	IN
them	PRP
,	,
full	JJ
details	NNS
of	IN
which	WDT
will	MD
be	VB
furnished	VBN
to	TO
Congress	NNP
by	IN
the	DT
proper	JJ
Department	NNP
.	.
The	DT
fearful	JJ
spread	NN
of	IN
this	DT
pestilence	NN
has	VBZ
awakened	VBN
a	DT
very	RB
general	JJ
public	NN
sentiment	NN
in	IN
favor	NN
of	IN
national	JJ
sanitary	JJ
administration	NN
,	,
which	WDT
shall	MD
not	RB
only	RB
control	VB
quarantine	JJ
,	,
but	CC
have	VBP
the	DT
sanitary	JJ
supervision	NN
of	IN
internal	JJ
commerce	NN
in	IN
times	NNS
of	IN
epidemics	NNS
,	,
and	CC
hold	VB
an	DT
advisory	JJ
relation	NN
to	TO
the	DT
State	NNP
and	CC
municipal	JJ
health	NN
authorities	NNS
,	,
with	IN
power	NN
to	TO
deal	VB
with	IN
whatever	WDT
endangers	NNS
the	DT
public	JJ
health	NN
,	,
and	CC
which	WDT
the	DT
municipal	JJ
and	CC
State	NNP
authorities	NNS
are	VBP
unable	JJ
to	TO
regulate	VB
.	.
The	DT
national	JJ
quarantine	NN
act	NN
approved	VBD
April	NNP
29	CD
,	,
1878	CD
,	,
which	WDT
was	VBD
passed	VBN
too	RB
late	RB
in	IN
the	DT
last	JJ
session	NN
of	IN
Congress	NNP
to	TO
provide	VB
the	DT
means	NNS
for	IN
carrying	VBG
it	PRP
into	IN
practical	JJ
operation	NN
during	IN
the	DT
past	JJ
season	NN
,	,
is	VBZ
a	DT
step	NN
in	IN
the	DT
direction	NN
here	RB
indicated	VBD
.	.
In	IN
view	NN
of	IN
the	DT
necessity	NN
for	IN
the	DT
most	JJS
effective	JJ
measures	NNS
,	,
by	IN
quarantine	NN
and	CC
otherwise	RB
,	,
for	IN
the	DT
protection	NN
of	IN
our	PRP$
seaports	NNS
and	CC
the	DT
country	NN
generally	RB
from	IN
this	DT
and	CC
other	JJ
epidemics	NNS
,	,
it	PRP
is	VBZ
recommended	VBN
that	IN
Congress	NNP
give	VBP
to	TO
the	DT
whole	NN
subject	NN
early	RB
and	CC
careful	JJ
consideration	NN
.	.
The	DT
permanent	JJ
pacification	NN
of	IN
the	DT
country	NN
by	IN
the	DT
complete	JJ
protection	NN
of	IN
all	DT
citizens	NNS
in	IN
every	DT
civil	JJ
and	CC
political	JJ
right	NN
continues	VBZ
to	TO
be	VB
of	IN
paramount	JJ
interest	NN
with	IN
the	DT
great	JJ
body	NN
of	IN
our	PRP$
people	NNS
.	.
Every	DT
step	NN
in	IN
this	DT
direction	NN
is	VBZ
welcomed	VBN
with	IN
public	JJ
approval	NN
,	,
and	CC
every	DT
interruption	NN
of	IN
steady	JJ
and	CC
uniform	JJ
progress	NN
to	TO
the	DT
desired	VBN
consummation	NN
awakens	VBZ
general	JJ
uneasiness	NN
and	CC
widespread	JJ
condemnation	NN
.	.
The	DT
recent	JJ
Congressional	NNP
elections	NNS
have	VBP
furnished	VBN
a	DT
direct	JJ
and	CC
trustworthy	JJ
test	NN
of	IN
the	DT
advance	NN
thus	RB
far	RB
made	VBN
in	IN
the	DT
practical	JJ
establishment	NN
of	IN
the	DT
right	NN
of	IN
suffrage	NN
secured	VBN
by	IN
the	DT
Constitution	NNP
to	TO
the	DT
liberated	JJ
race	NN
in	IN
the	DT
Southern	JJ
States	NNS
.	.
All	DT
disturbing	JJ
influences	NNS
,	,
real	JJ
or	CC
imaginary	NN
,	,
had	VBD
been	VBN
removed	VBN
from	IN
all	DT
of	IN
these	DT
States	NNS
.	.
The	DT
three	CD
constitutional	JJ
amendments	NNS
which	WDT
conferred	VBD
freedom	NN
and	CC
equality	NN
of	IN
civil	JJ
and	CC
political	JJ
rights	NNS
upon	IN
the	DT
colored	JJ
people	NNS
of	IN
the	DT
South	NNP
were	VBD
adopted	VBN
by	IN
the	DT
concurrent	JJ
action	NN
of	IN
the	DT
great	JJ
body	NN
of	IN
good	JJ
citizens	NNS
who	WP
maintained	VBD
the	DT
authority	NN
of	IN
the	DT
National	NNP
Government	NNP
and	CC
the	DT
integrity	NN
and	CC
perpetuity	NN
of	IN
the	DT
Union	NNP
at	IN
such	JJ
a	DT
cost	NN
of	IN
treasure	NN
and	CC
life	NN
,	,
as	IN
a	DT
wise	JJ
and	CC
necessary	JJ
embodiment	NN
in	IN
the	DT
organic	JJ
law	NN
of	IN
the	DT
just	JJ
results	NNS
of	IN
the	DT
war	NN
.	.
The	DT
people	NNS
of	IN
the	DT
former	JJ
slaveholding	VBG
States	NNPS
accepted	VBD
these	DT
results	NNS
,	,
and	CC
gave	VBD
in	IN
every	DT
practicable	JJ
form	NN
assurances	NNS
that	IN
the	DT
thirteenth	JJ
,	,
fourteenth	JJ
,	,
and	CC
fifteenth	JJ
amendments	NNS
,	,
and	CC
laws	NNS
passed	VBN
in	IN
pursuance	NN
thereof	RB
,	,
should	MD
in	IN
good	JJ
faith	NN
be	VB
enforced	VBN
,	,
rigidly	RB
and	CC
impartially	RB
,	,
in	IN
letter	NN
and	CC
spirit	NN
,	,
to	TO
the	DT
end	NN
that	IN
the	DT
humblest	JJ
citizen	NN
,	,
without	IN
distinction	NN
of	IN
race	NN
or	CC
color	NN
,	,
should	MD
under	IN
them	PRP
receive	VBP
full	JJ
and	CC
