token	pos
My	PRP$
State	NN
of	IN
the	DT
Union	NNP
Address	NNP
was	VBD
devoted	VBN
to	TO
what	WP
I	PRP
believe	VBP
are	VBP
the	DT
highest	JJS
priorities	NNS
facing	VBG
our	PRP$
Nation	NNP
in	IN
1979	CD
as	IN
we	PRP
seek	VBP
to	TO
build	VB
a	DT
new	JJ
foundation	NN
at	IN
home	NN
and	CC
abroad	RB
.	.
However	RB
,	,
my	PRP$
Administration	NN
's	POS
time	NN
and	CC
effort	NN
this	DT
year	NN
will	MD
also	RB
be	VB
focused	VBN
on	IN
a	DT
significant	JJ
number	NN
of	IN
other	JJ
important	JJ
initiatives	NNS
and	CC
goals	NNS
.	.
I	PRP
am	VBP
sending	VBG
this	DT
State	NN
of	IN
the	DT
Union	NNP
Message	NN
so	IN
that	IN
the	DT
Members	NNS
of	IN
the	DT
96th	JJ
Congress	NNP
are	VBP
presented	VBN
with	IN
a	DT
full	JJ
picture	NN
of	IN
my	PRP$
basic	JJ
legislative	JJ
program	NN
in	IN
domestic	JJ
and	CC
foreign	JJ
affairs	NNS
for	IN
the	DT
year	NN
.	.
Over	IN
the	DT
past	JJ
two	CD
years	NNS
,	,
my	PRP$
Administration	NNP
has	VBZ
developed	VBN
a	DT
very	RB
cooperative	JJ
relationship	NN
with	IN
the	DT
Congress	NNP
.	.
That	DT
relationship	NN
not	RB
only	RB
resulted	VBD
in	IN
the	DT
extraordinarily	RB
productive	JJ
record	NN
of	IN
the	DT
95th	JJ
Congress	NNP
,	,
but	CC
will	MD
provide	VB
the	DT
foundation	NN
for	IN
a	DT
renewed	VBN
sense	NN
of	IN
trust	NN
and	CC
confidence	NN
by	IN
the	DT
American	JJ
people	NNS
in	IN
their	PRP$
government	NN
.	.
We	PRP
have	VBP
an	DT
enviable	JJ
record	NN
to	TO
match	VB
.	.
But	CC
with	IN
your	PRP$
help	NN
,	,
the	DT
96th	JJ
Congress	NNP
can	MD
meet	VB
this	DT
challenge	NN
.	.
My	PRP$
Administration	NNP
and	CC
I	PRP
are	VBP
eager	JJ
to	TO
help	VB
in	IN
the	DT
effort	NN
.	.
Our	PRP$
basic	JJ
goals	NNS
will	MD
be	VB
to	TO
continue	VB
working	VBG
with	IN
you	PRP
to	TO
build	VB
solid	JJ
foundations	NNS
for	IN
the	DT
next	JJ
century	NN
—a	DT
solid	JJ
economic	JJ
foundation	NN
of	IN
stable	JJ
prices	NNS
and	CC
continued	VBD
growth—a	NN
solid	JJ
foundation	NN
for	IN
a	DT
more	RBR
efficient	JJ
,	,
less	RBR
intrusive	JJ
Federal	JJ
government—a	NN
solid	JJ
foundation	NN
for	IN
world	NN
peace	NN
and	CC
American	JJ
security	NN
.	.
FOUNDATION	NN
FOR	IN
PROGRESSWhen	NN
I	PRP
took	VBD
office	NN
two	CD
years	NNS
ago	RB
,	,
the	DT
country	NN
faced	VBD
serious	JJ
domestic	JJ
problems	NNS
:	:
•	VB
the	DT
economy	NN
had	VBD
not	RB
recovered	VBN
from	IN
a	DT
recession	NN
;	:
•	NNP
unemployment	NN
was	VBD
intolerably	RB
high	JJ
at	IN
7.8	CD
%	NN
,	,
with	IN
7	CD
3/4	CD
million	CD
Americans	NNS
out	IN
of	IN
work	NN
;	:
•	IN
the	DT
Nation	NNP
had	VBD
no	DT
sound	JJ
energy	NN
policy	NN
and	CC
oil	NN
imports	NNS
were	VBD
rising	VBG
rapidly	RB
;	:
•	IN
the	DT
Federal	NNP
government	NN
was	VBD
operating	VBG
inefficiently	RB
in	IN
numerous	JJ
vital	JJ
areas	NNS
;	:
•	JJ
trust	NN
in	IN
the	DT
openness	NN
and	CC
integrity	NN
of	IN
the	DT
government	NN
was	VBD
low	JJ
;	:
•	CD
major	JJ
social	JJ
problems	NNS
were	VBD
being	VBG
ignored	VBN
or	CC
inadequately	RB
addressed	VBN
by	IN
the	DT
Federal	NNP
government	NN
.	.
In	IN
the	DT
ensuing	VBG
two	CD
years	NNS
,	,
we	PRP
have	VBP
tackled	VBN
these	DT
problems	NNS
head-on	NN
.	.
While	IN
problems	NNS
cannot	MD
be	VB
solved	VBN
overnight	RB
,	,
real	JJ
progress	NN
has	VBZ
been	VBN
made	VBN
:	:
•	VB
the	DT
economy	NN
has	VBZ
strengthened—real	JJ
Gross	NNP
National	NNP
Product	NNP
has	VBZ
increased	VBN
10	CD
%	NN
and	CC
real	JJ
disposable	JJ
personal	JJ
income	NN
has	VBZ
increased	VBN
8.9	CD
%	NN
;	:
•	IN
the	DT
unemployment	NN
rate	NN
has	VBZ
decreased	VBN
by	IN
25	CD
%	NN
since	IN
my	PRP$
election	NN
,	,
from	IN
nearly	RB
8	CD
%	NN
to	TO
5.9	CD
%	NN
;	:
7.3	CD
million	CD
new	JJ
jobs	NNS
have	VBP
been	VBN
created	VBN
;	:
total	JJ
employment	NN
has	VBZ
reached	VBN
a	DT
record	NN
of	IN
95.9	CD
million	CD
;	:
•	CC
a	DT
comprehensive	JJ
national	JJ
energy	NN
,	,
policy	NN
has	VBZ
been	VBN
enacted	VBN
and	CC
a	DT
Department	NNP
of	IN
Energy	NNP
created	VBD
to	TO
help	VB
implement	VB
it	PRP
;	:
•	IN
the	DT
first	JJ
major	JJ
reform	NN
of	IN
Civil	NNP
Service	NNP
System	NNP
in	IN
nearly	RB
a	DT
century	NN
was	VBD
enacted	VBN
;	:
6	CD
reorganization	NN
plans	NNS
have	VBP
been	VBN
approved	VBN
and	CC
implemented	VBN
;	:
the	DT
