token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
I	PRP
congratulate	VBP
you	PRP
and	CC
our	PRP$
common	JJ
constituency	NN
upon	IN
the	DT
favorable	JJ
auspices	NNS
under	IN
which	WDT
you	PRP
meet	VBP
for	IN
your	PRP$
first	JJ
session	NN
.	.
Our	PRP$
country	NN
is	VBZ
at	IN
peace	NN
with	IN
all	PDT
the	DT
world	NN
.	.
The	DT
agitation	NN
which	WDT
for	IN
a	DT
time	NN
threatened	VBD
to	TO
disturb	VB
the	DT
fraternal	JJ
relations	NNS
which	WDT
make	VBP
us	PRP
one	CD
people	NNS
is	VBZ
fast	RB
subsiding	NN
,	,
and	CC
a	DT
year	NN
of	IN
general	JJ
prosperity	NN
and	CC
health	NN
has	VBZ
crowned	VBN
the	DT
nation	NN
with	IN
unusual	JJ
blessings	NNS
.	.
None	NN
can	MD
look	VB
back	RB
to	TO
the	DT
dangers	NNS
which	WDT
are	VBP
passed	VBN
or	CC
forward	RB
to	TO
the	DT
bright	JJ
prospect	NN
before	IN
us	PRP
without	IN
feeling	VBG
a	DT
thrill	NN
of	IN
gratification	NN
,	,
at	IN
the	DT
same	JJ
time	NN
that	IN
he	PRP
must	MD
be	VB
impressed	VBN
with	IN
a	DT
grateful	JJ
sense	NN
of	IN
our	PRP$
profound	JJ
obligations	NNS
to	TO
a	DT
beneficent	JJ
Providence	NNP
,	,
whose	WP$
paternal	JJ
care	NN
is	VBZ
so	RB
manifest	JJ
in	IN
the	DT
happiness	NN
of	IN
this	DT
highly	RB
favored	JJ
land	NN
.	.
Since	IN
the	DT
close	NN
of	IN
the	DT
last	JJ
Congress	NNP
certain	JJ
Cubans	NNPS
and	CC
other	JJ
foreigners	NNS
resident	NN
in	IN
the	DT
United	NNP
States	NNPS
,	,
who	WP
were	VBD
more	RBR
or	CC
less	RBR
concerned	JJ
in	IN
the	DT
previous	JJ
invasion	NN
of	IN
Cuba	NNP
,	,
instead	RB
of	IN
being	VBG
discouraged	VBN
by	IN
its	PRP$
failure	NN
have	VBP
again	RB
abused	VBN
the	DT
hospitality	NN
of	IN
this	DT
country	NN
by	IN
making	VBG
it	PRP
the	DT
scene	NN
of	IN
the	DT
equipment	NN
of	IN
another	DT
military	JJ
expedition	NN
against	IN
that	DT
possession	NN
of	IN
Her	PRP$
Catholic	NNP
Majesty	NNP
,	,
in	IN
which	WDT
they	PRP
were	VBD
countenanced	VBN
,	,
aided	VBN
,	,
and	CC
joined	VBN
by	IN
citizens	NNS
of	IN
the	DT
United	NNP
States	NNP
.	.
On	IN
receiving	VBG
intelligence	NN
that	IN
such	JJ
designs	NNS
were	VBD
entertained	VBN
,	,
I	PRP
lost	VBD
no	DT
time	NN
in	IN
issuing	VBG
such	JJ
instructions	NNS
to	TO
the	DT
proper	JJ
officers	NNS
of	IN
the	DT
United	NNP
States	NNP
as	IN
seemed	VBD
to	TO
be	VB
called	VBN
for	IN
by	IN
the	DT
occasion	NN
.	.
By	IN
the	DT
proclamation	NN
a	DT
copy	NN
of	IN
which	WDT
is	VBZ
herewith	RB
submitted	VBN
I	PRP
also	RB
warned	VBD
those	DT
who	WP
might	MD
be	VB
in	IN
danger	NN
of	IN
being	VBG
inveigled	VBN
into	IN
this	DT
scheme	NN
of	IN
its	PRP$
unlawful	JJ
character	NN
and	CC
of	IN
the	DT
penalties	NNS
which	WDT
they	PRP
would	MD
incur	VB
.	.
For	IN
some	DT
time	NN
there	EX
was	VBD
reason	NN
to	TO
hope	VB
that	IN
these	DT
measures	NNS
had	VBD
sufficed	VBN
to	TO
prevent	VB
any	DT
such	JJ
attempt	NN
.	.
This	DT
hope	NN
,	,
however	RB
,	,
proved	VBD
to	TO
be	VB
delusive	JJ
.	.
Very	RB
early	RB
in	IN
the	DT
morning	NN
of	IN
the	DT
3d	NN
of	IN
August	NNP
a	DT
steamer	NN
called	VBD
the	DT
Pampero	NNP
departed	VBD
from	IN
New	NNP
Orleans	NNP
for	IN
Cuba	NNP
,	,
having	VBG
on	IN
board	NN
upward	RB
of	IN
400	CD
armed	JJ
men	NNS
with	IN
evident	JJ
intentions	NNS
to	TO
make	VB
war	NN
upon	IN
the	DT
authorities	NNS
of	IN
the	DT
island	NN
.	.
This	DT
expedition	NN
was	VBD
set	VBN
on	IN
foot	NN
in	IN
palpable	JJ
violation	NN
of	IN
the	DT
laws	NNS
of	IN
the	DT
United	NNP
States	NNP
.	.
Its	PRP$
leader	NN
was	VBD
a	DT
Spaniard	NNP
,	,
and	CC
several	JJ
of	IN
the	DT
chief	JJ
officers	NNS
and	CC
some	DT
others	NNS
engaged	VBD
in	IN
it	PRP
were	VBD
foreigners	NNS
.	.
The	DT
persons	NNS
composing	VBG
it	PRP
,	,
however	RB
,	,
were	VBD
mostly	RB
citizens	NNS
of	IN
the	DT
United	NNP
States	NNP
.	.
Before	IN
the	DT
expedition	NN
set	VBN
out	RP
,	,
and	CC
probably	RB
before	IN
it	PRP
was	VBD
organized	VBN
,	,
a	DT
slight	JJ
insurrectionary	JJ
movement	NN
,	,
which	WDT
appears	VBZ
to	TO
have	VB
been	VBN
soon	RB
suppressed	VBN
,	,
had	VBD
taken	VBN
place	NN
in	IN
the	DT
eastern	JJ
quarter	NN
of	IN
Cuba	NNP
.	.
The	DT
importance	NN
of	IN
this	DT
movement	NN
was	VBD
,	,
unfortunately	RB
,	,
so	RB
much	RB
exaggerated	VBN
in	IN
the	DT
accounts	NNS
of	IN
it	PRP
published	VBD
in	IN
this	DT
country	NN
that	IN
these	DT
adventurers	NNS
seem	VBP
to	TO
have	VB
been	VBN
led	VBN
to	TO
believe	VB
that	IN
the	DT
Creole	JJ
population	NN
of	IN
the	DT
island	NN
not	RB
only	RB
desired	VBN
to	TO
throw	VB
off	RP
the	DT
authority	NN
of	IN
the	DT
mother	NN
country	NN
,	,
but	CC
had	VBD
resolved	VBN
upon	IN
that	DT
step	NN
and	CC
had	VBD
begun	VBN
a	DT
well-concerted	JJ
enterprise	NN
for	IN
effecting	VBG
it	PRP
.	.
The	DT
persons	NNS
engaged	VBN
in	IN
the	DT
expedition	NN
were	VBD
generally	RB
young	JJ
and	CC
ill	JJ
informed	VBN
.	.
The	DT
steamer	NN
in	IN
which	WDT
they	PRP
embarked	VBD
left	VBN
New	NNP
Orleans	NNP
stealthily	RB
and	CC
without	IN
a	DT
clearance	NN
.	.
After	IN
touching	VBG
at	IN
Key	NNP
West	NNP
,	,
she	PRP
proceeded	VBD
to	TO
the	DT
coast	NN
of	IN
Cuba	NNP
,	,
and	CC
on	IN
the	DT
night	NN
between	IN
the	DT
11th	JJ
and	CC
12th	JJ
of	IN
August	NNP
landed	VBD
the	DT
persons	NNS
on	IN
board	NN
at	IN
Playtas	NNP
,	,
within	IN
about	IN
20	CD
leagues	NNS
of	IN
Havana	NNP
.	.
The	DT
main	JJ
body	NN
of	IN
them	PRP
proceeded	VBD
to	TO
and	CC
took	VBD
possession	NN
of	IN
an	DT
inland	NN
village	NN
6	CD
leagues	NNS
distant	JJ
,	,
leaving	VBG
others	NNS
to	TO
follow	VB
in	IN
charge	NN
of	IN
the	DT
baggage	NN
as	RB
soon	RB
as	IN
the	DT
means	NNS
of	IN
transportation	NN
could	MD
be	VB
obtained	VBN
.	.
The	DT
latter	NN
,	,
having	VBG
taken	VBN
up	RP
their	PRP$
line	NN
of	IN
march	NN
to	TO
connect	VB
themselves	PRP
with	IN
the	DT
main	JJ
body	NN
,	,
and	CC
having	VBG
proceeded	VBD
about	IN
4	CD
leagues	NNS
into	IN
the	DT
country	NN
,	,
were	VBD
attacked	VBN
on	IN
the	DT
morning	NN
of	IN
the	DT
13th	JJ
by	IN
a	DT
body	NN
of	IN
Spanish	JJ
troops	NNS
,	,
and	CC
a	DT
bloody	JJ
conflict	NN
ensued	VBN
,	,
after	IN
which	WDT
they	PRP
retreated	VBD
to	TO
the	DT
place	NN
of	IN
disembarkation	NN
,	,
where	WRB
about	IN
50	CD
of	IN
them	PRP
obtained	VBD
boats	NNS
and	CC
reembarked	VBD
therein	RB
.	.
They	PRP
were	VBD
,	,
however	RB
,	,
intercepted	VBD
among	IN
the	DT
keys	NNS
near	IN
the	DT
shore	NN
by	IN
a	DT
Spanish	JJ
steamer	NN
cruising	VBG
on	IN
the	DT
coast	NN
,	,
captured	VBN
and	CC
carried	VBN
to	TO
Havana	NNP
,	,
and	CC
after	IN
being	VBG
examined	VBN
before	IN
a	DT
military	JJ
court	NN
were	VBD
sentenced	VBN
to	TO
be	VB
publicly	RB
executed	VBN
,	,
and	CC
the	DT
sentence	NN
was	VBD
carried	VBN
into	IN
effect	NN
on	IN
the	DT
16th	JJ
of	IN
August	NNP
.	.
On	IN
receiving	VBG
information	NN
of	IN
what	WP
had	VBD
occurred	VBN
Commodore	NNP
Foxhall	NNP
A.	NNP
Parker	NNP
was	VBD
instructed	VBN
to	TO
proceed	VB
in	IN
the	DT
steam	NN
frigate	NN
Saranac	NNP
to	TO
Havana	NNP
and	CC
inquire	VB
into	IN
the	DT
charges	NNS
against	IN
the	DT
persons	NNS
executed	VBN
,	,
the	DT
circumstances	NNS
under	IN
which	WDT
they	PRP
were	VBD
taken	VBN
,	,
and	CC
whatsoever	RB
referred	VBD
to	TO
their	PRP$
trial	NN
and	CC
sentence	NN
.	.
Copies	NNS
of	IN
the	DT
instructions	NNS
from	IN
the	DT
Department	NNP
of	IN
State	NNP
to	TO
him	PRP
and	CC
of	IN
his	PRP$
letters	NNS
to	TO
that	DT
Department	NNP
are	VBP
herewith	IN
submitted	VBN
.	.
According	VBG
to	TO
the	DT
record	NN
of	IN
the	DT
examination	NN
,	,
the	DT
prisoners	NNS
all	RB
admitted	VBD
the	DT
offenses	NNS
charged	VBN
against	IN
them	PRP
,	,
of	IN
being	VBG
hostile	JJ
invaders	NNS
of	IN
the	DT
island	NN
.	.
At	IN
the	DT
time	NN
of	IN
their	PRP$
trial	NN
and	CC
execution	NN
the	DT
main	JJ
body	NN
of	IN
the	DT
invaders	NNS
was	VBD
still	RB
in	IN
the	DT
field	NN
making	VBG
war	NN
upon	IN
the	DT
Spanish	JJ
authorities	NNS
and	CC
Spanish	JJ
subjects	NNS
.	.
After	IN
the	DT
lapse	NN
of	IN
some	DT
days	NNS
,	,
being	VBG
overcome	VBN
by	IN
the	DT
Spanish	JJ
troops	NNS
,	,
they	PRP
dispersed	VBD
on	IN
the	DT
24th	JJ
of	IN
August	NNP
.	.
Lopez	NNP
,	,
their	PRP$
leader	NN
,	,
was	VBD
captured	VBN
some	DT
days	NNS
after	IN
,	,
and	CC
executed	VBD
on	IN
the	DT
1st	JJ
of	IN
September	NNP
.	.
Many	JJ
of	IN
his	PRP$
remaining	VBG
followers	NNS
were	VBD
killed	VBN
or	CC
died	VBN
of	IN
hunger	NN
and	CC
fatigue	NN
,	,
and	CC
the	DT
rest	NN
