token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
At	IN
no	DT
period	NN
of	IN
our	PRP$
political	JJ
existence	NN
had	VBD
we	PRP
so	RB
much	JJ
cause	NN
to	TO
felicitate	VB
ourselves	PRP
at	IN
the	DT
prosperous	JJ
and	CC
happy	JJ
condition	NN
of	IN
our	PRP$
country	NN
.	.
The	DT
abundant	JJ
fruits	NNS
of	IN
the	DT
earth	NN
have	VBP
filled	VBN
it	PRP
with	IN
plenty	NN
.	.
An	DT
extensive	JJ
and	CC
profitable	JJ
commerce	NN
has	VBZ
greatly	RB
augmented	VBN
our	PRP$
revenue	NN
.	.
The	DT
public	JJ
credit	NN
has	VBZ
attained	VBN
an	DT
extraordinary	JJ
elevation	NN
.	.
Our	PRP$
preparations	NNS
for	IN
defense	NN
in	IN
case	NN
of	IN
future	JJ
wars	NNS
,	,
from	IN
which	WDT
,	,
by	IN
the	DT
experience	NN
of	IN
all	DT
nations	NNS
,	,
we	PRP
ought	MD
not	RB
to	TO
expect	VB
to	TO
be	VB
exempted	VBN
,	,
are	VBP
advancing	VBG
under	IN
a	DT
well-digested	JJ
system	NN
with	IN
all	PDT
the	DT
dispatch	NN
which	WDT
so	RB
important	JJ
a	DT
work	NN
will	MD
admit	VB
.	.
Our	PRP$
free	JJ
Government	NN
,	,
founded	VBN
on	IN
the	DT
interest	NN
and	CC
affections	NNS
of	IN
the	DT
people	NNS
,	,
has	VBZ
gained	VBN
and	CC
is	VBZ
daily	RB
gaining	VBG
strength	NN
.	.
Local	JJ
jealousies	NNS
are	VBP
rapidly	RB
yielding	VBG
to	TO
more	RBR
generous	JJ
,	,
enlarged	JJ
,	,
and	CC
enlightened	VBD
views	NNS
of	IN
national	JJ
policy	NN
.	.
For	IN
advantages	NNS
so	RB
numerous	JJ
and	CC
highly	RB
important	JJ
it	PRP
is	VBZ
our	PRP$
duty	NN
to	TO
unite	VB
in	IN
grateful	JJ
acknowledgements	NNS
to	TO
that	DT
Omnipotent	NNP
Being	VBG
from	IN
whom	WP
they	PRP
are	VBP
derived	VBN
,	,
and	CC
in	IN
unceasing	JJ
prayer	NN
that	DT
He	PRP
will	MD
endow	VB
us	PRP
with	IN
virtue	NN
and	CC
strength	NN
to	TO
maintain	VB
and	CC
hand	VB
them	PRP
down	RP
in	IN
their	PRP$
utmost	JJ
purity	NN
to	TO
our	PRP$
latest	JJS
posterity	NN
.	.
I	PRP
have	VBP
the	DT
satisfaction	NN
to	TO
inform	VB
you	PRP
that	IN
an	DT
arrangement	NN
which	WDT
had	VBD
been	VBN
commenced	VBN
by	IN
my	PRP$
predecessor	NN
with	IN
the	DT
British	JJ
Government	NN
for	IN
the	DT
reduction	NN
of	IN
the	DT
naval	JJ
force	NN
by	IN
Great	NNP
Britain	NNP
and	CC
the	DT
United	NNP
States	NNP
on	IN
the	DT
Lakes	NNP
has	VBZ
been	VBN
concluded	VBN
,	,
by	IN
which	WDT
it	PRP
is	VBZ
provided	VBN
that	IN
neither	DT
party	NN
shall	MD
keep	VB
in	IN
service	NN
on	IN
Lake	NNP
Champlain	NNP
more	RBR
than	IN
one	CD
vessel	NN
,	,
on	IN
Lake	NNP
Ontario	NNP
more	RBR
than	IN
one	CD
,	,
and	CC
on	IN
Lake	NNP
Erie	NNP
and	CC
the	DT
upper	JJ
lakes	NNS
more	RBR
than	IN
two	CD
,	,
to	TO
be	VB
armed	VBN
each	DT
with	IN
one	CD
cannon	NN
only	RB
,	,
and	CC
that	IN
all	PDT
the	DT
other	JJ
armed	JJ
vessels	NNS
of	IN
both	DT
parties	NNS
,	,
of	IN
which	WDT
an	DT
exact	JJ
list	NN
is	VBZ
interchanged	JJ
,	,
shall	MD
be	VB
dismantled	VBN
.	.
It	PRP
is	VBZ
also	RB
agreed	VBN
that	IN
the	DT
force	NN
retained	VBN
shall	MD
be	VB
restricted	VBN
in	IN
its	PRP$
duty	NN
to	TO
the	DT
internal	JJ
purposes	NNS
of	IN
each	DT
party	NN
,	,
and	CC
that	IN
the	DT
arrangement	NN
shall	MD
remain	VB
in	IN
force	NN
until	IN
six	CD
months	NNS
shall	MD
have	VB
expired	VBN
after	IN
notice	NN
given	VBN
by	IN
one	CD
of	IN
the	DT
parties	NNS
to	TO
the	DT
other	JJ
of	IN
its	PRP$
desire	NN
that	IN
it	PRP
should	MD
terminate	VB
.	.
By	IN
this	DT
arrangement	NN
useless	JJ
expense	NN
on	IN
both	DT
sides	NNS
and	CC
,	,
what	WP
is	VBZ
of	IN
still	RB
greater	JJR
importance	NN
,	,
the	DT
danger	NN
of	IN
collision	NN
between	IN
armed	JJ
vessels	NNS
in	IN
those	DT
inland	JJ
waters	NNS
,	,
which	WDT
was	VBD
great	JJ
,	,
is	VBZ
prevented	VBN
.	.
I	PRP
have	VBP
the	DT
satisfaction	NN
also	RB
to	TO
state	NN
that	IN
the	DT
commissioners	NNS
under	IN
the	DT
fourth	JJ
article	NN
of	IN
the	DT
treaty	NN
of	IN
Ghent	NNP
,	,
to	TO
whom	WP
it	PRP
was	VBD
referred	VBN
to	TO
decide	VB
to	TO
which	WDT
party	NN
the	DT
several	JJ
islands	NNS
in	IN
the	DT
bay	NN
of	IN
Passamaquoddy	NNP
belonged	VBD
under	IN
the	DT
treaty	NN
of	IN
1783	CD
,	,
have	VBP
agreed	VBN
in	IN
a	DT
report	NN
,	,
by	IN
which	WDT
all	PDT
the	DT
islands	NNS
in	IN
the	DT
possession	NN
of	IN
each	DT
party	NN
before	IN
the	DT
late	JJ
war	NN
have	VBP
been	VBN
decreed	VBN
to	TO
it	PRP
.	.
The	DT
commissioners	NNS
acting	VBG
under	IN
the	DT
other	JJ
articles	NNS
of	IN
the	DT
treaty	NN
of	IN
Ghent	NNP
for	IN
the	DT
settlement	NN
of	IN
boundaries	NNS
have	VBP
also	RB
been	VBN
engaged	VBN
in	IN
the	DT
discharge	NN
of	IN
their	PRP$
respective	JJ
duties	NNS
,	,
but	CC
have	VBP
not	RB
yet	RB
completed	VBN
them	PRP
.	.
The	DT
difference	NN
which	WDT
arose	VBD
between	IN
the	DT
two	CD
Governments	NNS
under	IN
that	DT
treaty	NN
respecting	VBG
the	DT
right	NN
of	IN
the	DT
US	NNP
to	TO
take	VB
and	CC
cure	VB
fish	NN
on	IN
the	DT
coast	NN
of	IN
the	DT
British	JJ
provinces	NNS
north	RB
of	IN
our	PRP$
limits	NNS
,	,
which	WDT
had	VBD
been	VBN
secured	VBN
by	IN
the	DT
treaty	NN
of	IN
1783	CD
,	,
is	VBZ
still	RB
in	IN
negotiation	NN
.	.
The	DT
proposition	NN
made	VBN
by	IN
this	DT
Government	NN
to	TO
extend	VB
to	TO
the	DT
colonies	NNS
of	IN
GB	NNP
the	DT
principle	NN
of	IN
the	DT
convention	NN
of	IN
London	NNP
,	,
by	IN
which	WDT
the	DT
commerce	NN
between	IN
the	DT
ports	NNS
of	IN
the	DT
United	NNP
States	NNP
and	CC
British	JJ
ports	NNS
in	IN
Europe	NNP
had	VBD
been	VBN
placed	VBN
on	IN
a	DT
footing	NN
of	IN
equality	NN
,	,
has	VBZ
been	VBN
declined	VBN
by	IN
the	DT
British	NNP
Government	NNP
.	.
This	DT
subject	NN
having	VBG
been	VBN
thus	RB
amicably	RB
discussed	VBN
between	IN
the	DT
two	CD
Governments	NNS
,	,
and	CC
it	PRP
appearing	VBG
that	IN
the	DT
British	NNP
Government	NNP
is	VBZ
unwilling	JJ
to	TO
depart	VB
from	IN
its	PRP$
present	JJ
regulations	NNS
,	,
it	PRP
remains	VBZ
for	IN
Congress	NNP
to	TO
decide	VB
whether	IN
they	PRP
will	MD
make	VB
any	DT
other	JJ
regulations	NNS
in	IN
consequence	NN
thereof	,
for	IN
the	DT
protection	NN
and	CC
improvement	NN
of	IN
our	PRP$
navigation	NN
.	.
The	DT
negotiation	NN
with	IN
Spain	NNP
for	IN
spoliations	NNS
on	IN
our	PRP$
commerce	NN
and	CC
the	DT
settlement	NN
of	IN
boundaries	NNS
remains	VBZ
essentially	RB
in	IN
the	DT
state	NN
it	PRP
held	VBD
by	IN
the	DT
communications	NNS
that	WDT
were	VBD
made	VBN
to	TO
Congress	NNP
by	IN
my	PRP$
predecessor	NN
.	.
It	PRP
has	VBZ
been	VBN
evidently	RB
the	DT
policy	NN
of	IN
the	DT
Spanish	NNP
Gov't	NNP
to	TO
keep	VB
the	DT
negotiation	NN
suspended	VBD
,	,
and	CC
in	IN
this	DT
the	DT
United	NNP
States	NNPS
have	VBP
acquiesced	VBN
,	,
from	IN
an	DT
amicable	JJ
disposition	NN
toward	IN
Spain	NNP
and	CC
in	IN
the	DT
expectation	NN
that	IN
her	PRP$
Government	NN
would	MD
,	,
from	IN
a	DT
sense	NN
of	IN
justice	NN
,	,
finally	RB
accede	VBP
to	TO
such	PDT
an	DT
arrangement	NN
as	RB
would	MD
be	VB
equal	JJ
between	IN
the	DT
parties	NNS
.	.
A	DT
disposition	NN
has	VBZ
been	VBN
lately	RB
shown	VBN
by	IN
the	DT
Spanish	NNP
Government	NNP
to	TO
move	VB
in	IN
the	DT
negotiation	NN
,	,
which	WDT
has	VBZ
been	VBN
met	VBN
by	IN
this	DT
Government	NN
,	,
and	CC
should	MD
the	DT
conciliatory	JJ
and	CC
friendly	JJ
policy	NN
which	WDT
has	VBZ
invariably	RB
guided	VBN
our	PRP$
councils	NNS
be	VB
reciprocated	VBN
,	,
a	DT
just	RB
and	CC
satisfactory	JJ
arrangement	NN
may	MD
be	VB
expected	VBN
.	.
It	PRP
is	VBZ
proper	JJ
,	,
however	RB
,	,
to	TO
remark	VB
that	IN
no	DT
proposition	NN
has	VBZ
yet	RB
been	VBN
made	VBN
from	IN
which	WDT
such	PDT
a	DT
result	NN
can	MD
be	VB
presumed	VBN
.	.
It	PRP
was	VBD
anticipated	VBN
at	IN
an	DT
early	JJ
stage	NN
that	IN
the	DT
contest	NN
between	IN
Spain	NNP
and	CC
the	DT
colonies	NNS
would	MD
become	VB
highly	RB
interesting	JJ
to	TO
the	DT
United	NNP
States	NNP
.	.
It	PRP
was	VBD
natural	JJ
that	IN
our	PRP$
citizens	NNS
should	MD
sympathize	VB
in	IN
events	NNS
which	WDT
affected	VBD
their	PRP$
neighbors	NNS
.	.
It	PRP
seemed	VBD
probable	JJ
also	RB
that	IN
the	DT
prosecution	NN
of	IN
the	DT
conflict	NN
along	IN
our	PRP$
coast	NN
and	CC
in	IN
contiguous	JJ
countries	NNS
would	MD
occasionally	RB
interrupt	VB
our	PRP$
commerce	NN
and	CC
otherwise	RB
affect	VBP
the	DT
persons	NNS
and	CC
property	NN
of	IN
our	PRP$
citizens	NNS
.	.
These	DT
anticipations	NNS
have	VBP
been	VBN
realized	VBN
.	.
Such	JJ
injuries	NNS
have	VBP
been	VBN
received	VBN
from	IN
persons	NNS
acting	VBG
under	IN
authority	NN
of	IN
both	DT
