token	pos
A	DT
trial	NN
in	IN
the	DT
district	NN
court	NN
of	IN
the	DT
United	NNP
States	NNP
for	IN
the	DT
southern	JJ
district	NN
of	IN
California	NNP
has	VBZ
recently	RB
resulted	VBN
in	IN
a	DT
decision	NN
holding	NN
,	,
among	IN
other	JJ
things	NNS
,	,
that	DT
inasmuch	JJ
as	IN
the	DT
Congressional	NNP
party	NN
had	VBD
not	RB
been	VBN
recognized	VBN
as	IN
a	DT
belligerent	NN
the	DT
acts	NNS
done	VBN
in	IN
its	PRP$
interest	NN
could	MD
not	RB
be	VB
a	DT
violation	NN
of	IN
our	PRP$
neutrality	NN
laws	NNS
.	.
From	IN
this	DT
judgment	NN
the	DT
United	NNP
States	NNP
has	VBZ
appealed	VBN
,	,
not	RB
that	IN
the	DT
condemnation	NN
of	IN
the	DT
vessel	NN
is	VBZ
a	DT
matter	NN
of	IN
importance	NN
,	,
but	CC
that	IN
we	PRP
may	MD
know	VB
what	WP
the	DT
present	JJ
state	NN
of	IN
our	PRP$
law	NN
is	VBZ
;	:
for	IN
if	IN
this	DT
construction	NN
of	IN
the	DT
statute	NN
is	VBZ
correct	JJ
there	EX
is	VBZ
obvious	JJ
necessity	NN
for	IN
revision	NN
and	CC
amendment	NN
.	.
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
reports	NNS
of	IN
the	DT
heads	NNS
of	IN
the	DT
several	JJ
Executive	NNP
Departments	NNS
required	VBN
by	IN
law	NN
to	TO
be	VB
submitted	VBN
to	TO
me	PRP
,	,
which	WDT
are	VBP
herewith	RB
transmitted	VBN
,	,
and	CC
the	DT
reports	NNS
of	IN
the	DT
Secretary	NNP
of	IN
the	DT
Treasury	NNP
and	CC
the	DT
Attorney-General	JJ
,	,
made	VBD
directly	RB
to	TO
Congress	NNP
,	,
furnish	NN
a	DT
comprehensive	JJ
view	NN
of	IN
the	DT
administrative	JJ
work	NN
of	IN
the	DT
last	JJ
fiscal	JJ
year	NN
relating	VBG
to	TO
internal	JJ
affair	NN
.	.
It	PRP
would	MD
be	VB
of	IN
great	JJ
advantage	NN
if	IN
these	DT
reports	NNS
could	MD
have	VB
an	DT
alternative	NN
perusal	JJ
by	IN
every	DT
member	NN
of	IN
Congress	NNP
and	CC
by	IN
all	DT
who	WP
take	VBP
an	DT
interest	NN
in	IN
public	JJ
affairs	NNS
.	.
Such	JJ
a	DT
perusal	NN
could	MD
not	RB
fail	VB
to	TO
excite	VB
a	DT
higher	JJR
appreciation	NN
of	IN
the	DT
vast	JJ
labor	NN
and	CC
conscientious	JJ
effort	NN
which	WDT
are	VBP
given	VBN
to	TO
the	DT
conduct	NN
of	IN
our	PRP$
civil	JJ
administration	NN
.	.
The	DT
reports	NNS
will	MD
,	,
I	PRP
believe	VBP
,	,
show	VBP
that	IN
every	DT
question	NN
has	VBZ
been	VBN
approached	VBN
,	,
considered	VBN
,	,
and	CC
decided	VBD
from	IN
the	DT
standpoint	NN
of	IN
public	JJ
duty	NN
upon	IN
considerations	NNS
affecting	VBG
the	DT
public	JJ
interests	NNS
alone	RB
.	.
Again	RB
I	PRP
invite	VB
to	TO
every	DT
branch	NN
of	IN
the	DT
service	NN
the	DT
attention	NN
and	CC
scrutiny	NN
of	IN
Congress	NNP
.	.
The	DT
work	NN
of	IN
the	DT
State	NNP
Department	NNP
during	IN
the	DT
last	JJ
year	NN
has	VBZ
been	VBN
characterized	VBN
by	IN
an	DT
unusual	JJ
number	NN
of	IN
important	JJ
negotiations	NNS
and	CC
by	IN
diplomatic	JJ
results	NNS
of	IN
a	DT
notable	JJ
and	CC
highly	RB
beneficial	JJ
character	NN
.	.
Among	IN
these	DT
are	VBP
the	DT
reciprocal	JJ
trade	NN
arrangements	NNS
