token	pos
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
You	PRP
are	VBP
confronted	VBN
at	IN
the	DT
threshold	NN
of	IN
your	PRP$
legislative	JJ
duties	NNS
with	IN
a	DT
condition	NN
of	IN
the	DT
national	JJ
finances	NNS
which	WDT
imperatively	RB
demands	VBZ
immediate	JJ
and	CC
careful	JJ
consideration	NN
.	.
The	DT
amount	NN
of	IN
money	NN
annually	RB
exacted	VBD
,	,
through	IN
the	DT
operation	NN
of	IN
present	JJ
laws	NNS
,	,
from	IN
the	DT
industries	NNS
and	CC
necessities	NNS
of	IN
the	DT
people	NNS
largely	RB
exceeds	VBZ
the	DT
sum	NN
necessary	JJ
to	TO
meet	VB
the	DT
expenses	NNS
of	IN
the	DT
Government	NNP
.	.
When	WRB
we	PRP
consider	VBP
that	IN
the	DT
theory	NN
of	IN
our	PRP$
institutions	NNS
guarantees	NNS
to	TO
every	DT
citizen	NN
the	DT
full	JJ
enjoyment	NN
of	IN
all	DT
the	DT
fruits	NNS
of	IN
his	PRP$
industry	NN
and	CC
enterprise	NN
,	,
with	IN
only	RB
such	JJ
deduction	NN
as	IN
may	MD
be	VB
his	PRP$
share	NN
toward	IN
the	DT
careful	JJ
and	CC
economical	JJ
maintenance	NN
of	IN
the	DT
Government	NN
which	WDT
protects	VBZ
him	PRP
,	,
it	PRP
is	VBZ
plain	JJ
that	IN
the	DT
exaction	NN
of	IN
more	JJR
than	IN
this	DT
is	VBZ
indefensible	JJ
extortion	NN
and	CC
a	DT
culpable	JJ
betrayal	NN
of	IN
American	JJ
fairness	NN
and	CC
justice	NN
.	.
This	DT
wrong	JJ
inflicted	JJ
upon	IN
those	DT
who	WP
bear	VBP
the	DT
burden	NN
of	IN
national	JJ
taxation	NN
,	,
like	IN
other	JJ
wrongs	NNS
,	,
multiplies	NNS
a	DT
brood	NN
of	IN
evil	JJ
consequences	NNS
.	.
The	DT
public	JJ
Treasury	NNP
,	,
which	WDT
should	MD
only	RB
exist	VB
as	IN
a	DT
conduit	NN
conveying	VBG
the	DT
people	NNS
's	POS
tribute	NN
to	TO
its	PRP$
legitimate	JJ
objects	NNS
of	IN
expenditure	NN
,	,
becomes	VBZ
a	DT
hoarding	JJ
place	NN
for	IN
money	NN
needlessly	NN
withdrawn	VBN
from	IN
trade	NN
and	CC
the	DT
people	NNS
's	POS
use	NN
,	,
thus	RB
crippling	VBG
our	PRP$
national	JJ
energies	NNS
,	,
suspending	VBG
our	PRP$
country	NN
's	POS
development	NN
,	,
preventing	VBG
investment	NN
in	IN
productive	JJ
