token	pos
Mr.	NNP
Vice	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Senate	NNP
and	CC
the	DT
Congress	NNP
:	:
In	IN
Reporting	VBG
on	IN
the	DT
state	NN
of	IN
the	DT
nation	NN
,	,
I	PRP
have	VBP
felt	VBN
it	PRP
necessary	JJ
on	IN
previous	JJ
occasions	NNS
to	TO
advise	VB
the	DT
Congress	NNP
of	IN
disturbance	NN
abroad	RB
and	CC
of	IN
the	DT
need	NN
of	IN
putting	VBG
our	PRP$
own	JJ
house	NN
in	IN
order	NN
in	IN
the	DT
face	NN
of	IN
storm	NN
signals	NNS
from	IN
across	IN
the	DT
seas	NNS
.	.
As	IN
this	DT
Seventy-sixth	NNP
Congress	NNP
opens	VBZ
there	EX
is	VBZ
need	NN
for	IN
further	JJ
warning	NN
.	.
A	DT
war	NN
which	WDT
threatened	VBD
to	TO
envelop	VB
the	DT
world	NN
in	IN
flames	NNS
has	VBZ
been	VBN
averted	VBN
;	:
but	CC
it	PRP
has	VBZ
become	VBN
increasingly	RB
clear	JJ
that	IN
world	NN
peace	NN
is	VBZ
not	RB
assured	VBN
.	.
All	DT
about	IN
us	PRP
rage	VB
undeclared	JJ
wars—military	NN
and	CC
economic	JJ
.	.
All	DT
about	IN
us	PRP
grow	VB
more	RBR
deadly	JJ
armaments—military	NN
and	CC
economic	JJ
.	.
All	DT
about	IN
us	PRP
are	VBP
threats	NNS
of	IN
new	JJ
aggression	NN
military	JJ
and	CC
economic	JJ
.	.
Storms	NNS
from	IN
abroad	RB
directly	RB
challenge	VB
three	CD
institutions	NNS
indispensable	IN
to	TO
Americans	NNPS
,	,
now	RB
as	IN
always	RB
.	.
The	DT
first	JJ
is	VBZ
religion	NN
.	.
It	PRP
is	VBZ
the	DT
source	NN
of	IN
the	DT
other	JJ
two—democracy	NN
and	CC
international	JJ
good	JJ
faith	NN
.	.
Religion	NNP
,	,
by	IN
teaching	VBG
man	NN
his	PRP$
relationship	NN
to	TO
God	NNP
,	,
gives	VBZ
the	DT
individual	JJ
a	DT
sense	NN
of	IN
his	PRP$
own	JJ
dignity	NN
and	CC
teaches	VBZ
him	PRP
to	TO
respect	VB
himself	PRP
by	IN
respecting	VBG
his	PRP$
neighbors	NNS
.	.
Democracy	NN
,	,
the	DT
practice	NN
of	IN
self-government	NN
,	,
is	VBZ
a	DT
covenant	NN
among	IN
free	JJ
men	NNS
to	TO
respect	VB
the	DT
rights	NNS
and	CC
liberties	NNS
of	IN
their	PRP$
fellows	NNS
.	.
International	NNP
good	JJ
faith	NN
,	,
a	DT
sister	NN
of	IN
democracy	NN
,	,
springs	NNS
from	IN
the	DT
will	NN
of	IN
civilized	JJ
nations	NNS
of	IN
men	NNS
to	TO
respect	VB
the	DT
rights	NNS
and	CC
liberties	NNS
of	IN
other	JJ
