token	pos
Eight	CD
months	NNS
have	VBP
elapsed	VBN
since	IN
I	PRP
last	RB
had	VBD
the	DT
honor	NN
of	IN
addressing	VBG
you	PRP
.	.
They	PRP
have	VBP
been	VBN
months	NNS
crowded	VBN
with	IN
events	NNS
of	IN
immense	JJ
and	CC
grave	JJ
significance	NN
for	IN
us	PRP
.	.
I	PRP
shall	MD
not	RB
undertake	VB
to	TO
retail	JJ
or	CC
even	RB
to	TO
summarize	VB
those	DT
events	NNS
.	.
The	DT
practical	JJ
particulars	NNS
of	IN
the	DT
part	NN
we	PRP
have	VBP
played	VBN
in	IN
them	PRP
will	MD
be	VB
laid	VBN
before	IN
you	PRP
in	IN
the	DT
reports	NNS
of	IN
the	DT
Executive	NNP
Departments	NNP
.	.
I	PRP
shall	MD
discuss	VB
only	RB
our	PRP$
present	JJ
outlook	NN
upon	IN
these	DT
vast	JJ
affairs	NNS
,	,
our	PRP$
present	JJ
duties	NNS
,	,
and	CC
the	DT
immediate	JJ
means	NNS
of	IN
accomplishing	VBG
the	DT
objects	NNS
we	PRP
shall	MD
hold	VB
always	RB
in	IN
view	NN
.	.
I	PRP
shall	MD
not	RB
go	VB
back	RB
to	TO
debate	VB
the	DT
causes	NNS
of	IN
the	DT
war	NN
.	.
The	DT
intolerable	JJ
wrongs	NNS
done	VBN
and	CC
planned	VBN
against	IN
us	PRP
by	IN
the	DT
sinister	JJ
masters	NNS
of	IN
Germany	NNP
have	VBP
long	RB
since	IN
become	VBN
too	RB
grossly	RB
obvious	JJ
and	CC
odious	JJ
to	TO
every	DT
true	JJ
American	NNP
to	TO
need	VB
to	TO
be	VB
rehearsed	VBN
.	.
But	CC
I	PRP
shall	MD
ask	VB
you	PRP
to	TO
consider	VB
again	RB
and	CC
with	IN
a	DT
very	RB
grave	JJ
scrutiny	NN
our	PRP$
objectives	NNS
and	CC
the	DT
measures	NNS
by	IN
which	WDT
we	PRP
mean	VBP
to	TO
attain	VB
them	PRP
;	:
for	IN
the	DT
purpose	NN
of	IN
discussion	NN
here	RB
in	IN
this	DT
place	NN
is	VBZ
action	NN
,	,
and	CC
our	PRP$
action	NN
must	MD
move	VB
straight	RB
towards	IN
definite	JJ
ends	NNS
.	.
Our	PRP$
object	NN
is	VBZ
,	,
of	IN
course	NN
,	,
to	TO
win	VB
the	DT
war	NN
;	:
and	CC
we	PRP
shall	MD
not	RB
slacken	VB
or	CC
suffer	VB
ourselves	PRP
to	TO
be	VB
diverted	VBN
until	IN
it	PRP
is	VBZ
won	VBN
.	.
But	CC
it	PRP
is	VBZ
worth	JJ
while	IN
asking	VBG
and	CC
answering	VBG
the	DT
question	NN
,	,
When	WRB
shall	MD
we	PRP
consider	VB
the	DT
war	NN
won	VBD
?	.
From	IN
one	CD
point	NN
of	IN
view	NN
it	PRP
is	VBZ
not	RB
necessary	JJ
to	TO
broach	VB
this	DT
fundamental	JJ
matter	NN
.	.
I	PRP
do	VBP
not	RB
doubt	VB
that	IN
the	DT
American	JJ
people	NNS
know	VBP
what	WP
the	DT
war	NN
is	VBZ
about	RB
and	CC
what	WP
sort	NN
of	IN
an	DT
outcome	NN
they	PRP
will	MD
regard	VB
as	IN
a	DT
realization	NN
of	IN
their	PRP$
purpose	NN
in	IN
it	PRP
.	.
As	IN
a	DT
nation	NN
we	PRP
are	VBP
united	VBN
in	IN
spirit	NN
and	CC
intention	NN
.	.
I	PRP
pay	VBP
little	JJ
heed	NN
to	TO
those	DT
who	WP
tell	VBP
me	PRP
otherwise	RB
.	.
I	PRP
hear	VBP
the	DT
voices	NNS
of	IN
dissent	NN
;	:
who	WP
does	VBZ
not	RB
?	.
I	PRP
hear	VBP
the	DT
criticism	NN
and	CC
the	DT
clamor	NN
of	IN
the	DT
noisily	NN
thoughtless	VBD
and	CC
troublesome	JJ
.	.
I	PRP
also	RB
see	VBP
men	NNS
here	RB
and	CC
there	RB
fling	VBG
themselves	PRP
in	IN
impotent	JJ
disloyalty	NN
against	IN
the	DT
calm	JJ
,	,
indomitable	JJ
power	NN
of	IN
the	DT
nation	NN
.	.
I	PRP
hear	VBP
men	NNS
debate	VB
peace	NN
who	WP
understand	VBP
neither	CC
its	PRP$
nature	NN
not	RB
the	DT
way	NN
in	IN
which	WDT
we	PRP
may	MD
attain	VB
it	PRP
with	IN
uplifted	JJ
eyes	NNS
and	CC
unbroken	JJ
spirits	NNS
.	.
But	CC
I	PRP
know	VBP
that	IN
none	NN
of	IN
these	DT
speaks	VBZ
for	IN
the	DT
nation	NN
.	.
They	PRP
do	VBP
not	RB
touch	VB
the	DT
heart	NN
of	IN
anything	NN
.	.
They	PRP
may	MD
safely	RB
be	VB
left	VBN
to	TO
strut	VB
their	PRP$
uneasy	JJ
hour	NN
and	CC
be	VB
forgotten	VBN
.	.
But	CC
from	IN
another	DT
point	NN
of	IN
view	NN
I	PRP
believe	VBP
that	IN
it	PRP
is	VBZ
necessary	JJ
to	TO
say	VB
plainly	RB
what	WP
we	PRP
here	RB
at	IN
the	DT
seat	NN
of	IN
action	NN
consider	VBP
the	DT
war	NN
to	TO
be	VB
for	IN
and	CC
what	WP
part	NN
we	PRP
mean	VBP
to	TO
play	VB
in	IN
the	DT
settlement	NN
of	IN
its	PRP$
searching	NN
issues	NNS
.	.
We	PRP
are	VBP
the	DT
spokesmen	NNS
of	IN
the	DT
American	JJ
people	NNS
and	CC
they	PRP
have	VBP
a	DT
right	JJ
to	TO
know	VB
whether	IN
their	PRP$
purpose	NN
is	VBZ
ours	JJ
.	.
They	PRP
desire	VBP
peace	NN
by	IN
the	DT
overcoming	JJ
of	IN
evil	JJ
,	,
by	IN
the	DT
defeat	NN
once	RB
for	IN
all	DT
of	IN
the	DT
sinister	JJ
forces	NNS
that	IN
interrupt	JJ
peace	NN
and	CC
render	NN
it	PRP
impossible	JJ
,	,
and	CC
they	PRP
wish	VBP
to	TO
know	VB
how	WRB
closely	RB
our	PRP$
thought	NN
runs	VBZ
with	IN
theirs	PRP
and	CC
what	WP
action	NN
we	PRP
propose	VBP
.	.
They	PRP
are	VBP
impatient	JJ
with	IN
those	DT
who	WP
desire	VBP
peace	NN
by	IN
any	DT
sort	NN
of	IN
compromise--deeply	NN
and	CC
indignantly	RB
impatient--but	JJ
they	PRP
will	MD
be	VB
equally	RB
impatient	JJ
with	IN
us	PRP
if	IN
we	PRP
do	VBP
not	RB
make	VB
it	PRP
plain	JJ
to	TO
them	PRP
what	WP
our	PRP$
objectives	NNS
are	VBP
and	CC
what	WP
we	PRP
are	VBP
planning	VBG
for	IN
in	IN
seeking	VBG
to	TO
make	VB
conquest	NN
of	IN
peace	NN
by	IN
arms	NNS
.	.
I	PRP
believe	VBP
that	IN
I	PRP
speak	VBP
for	IN
them	PRP
when	WRB
I	PRP
say	VBP
two	CD
things	NNS
:	:
First	RB
,	,
that	IN
this	DT
intolerable	JJ
Thing	NN
of	IN
which	WDT
the	DT
masters	NNS
of	IN
Germany	NNP
have	VBP
shown	VBN
us	PRP
the	DT
ugly	JJ
face	NN
,	,
this	DT
menace	NN
of	IN
combined	VBN
intrigue	NN
and	CC
force	NN
which	WDT
we	PRP
now	RB
see	VBP
so	RB
clearly	RB
as	IN
the	DT
German	JJ
power	NN
,	,
a	DT
Thing	NN
without	IN
conscience	NN
or	CC
honor	NN
or	CC
capacity	NN
for	IN
covenanted	JJ
peace	NN
,	,
must	MD
be	VB
crushed	VBN
and	CC
,	,
if	IN
it	PRP
be	VB
not	RB
utterly	RB
brought	VBD
to	TO
an	DT
end	NN
,	,
at	IN
least	JJS
shut	VBN
out	RB
from	IN
the	DT
friendly	JJ
intercourse	NN
of	IN
the	DT
nations	NNS
;	:
and	CC
,	,
second	JJ
,	,
that	IN
when	WRB
this	DT
Thing	NN
and	CC
its	PRP$
power	NN
are	VBP
indeed	RB
defeated	VBN
and	CC
the	DT
time	NN
comes	VBZ
that	IN
we	PRP
can	MD
discuss	VB
peace--when	WRB
the	DT
German	JJ
people	NNS
have	VBP
spokesmen	NNS
whose	WP$
word	NN
we	PRP
can	MD
believe	VB
and	CC
when	WRB
those	DT
spokesmen	NNS
are	VBP
ready	JJ
in	IN
the	DT
name	NN
of	IN
their	PRP$
people	NNS
to	TO
accept	VB
the	DT
common	JJ
judgment	NN
of	IN
the	DT
nations	NNS
as	IN
to	TO
what	WP
shall	MD
henceforth	RB
be	VB
the	DT
bases	NNS
of	IN
law	NN
and	CC
of	IN
covenant	NN
for	IN
the	DT
life	NN
of	IN
the	DT
world--we	JJ
shall	MD
be	VB
willing	JJ
and	CC
glad	JJ
to	TO
pay	VB
the	DT
full	JJ
price	NN
for	IN
peace	NN
,	,
and	CC
pay	VB
it	PRP
ungrudgingly	RB
.	.
We	PRP
know	VBP
what	WP
that	DT
price	NN
will	MD
be	VB
.	.
It	PRP
will	MD
be	VB
full	JJ
,	,
impartial	JJ
justice--justice	NN
done	VBN
at	IN
every	DT
point	NN
and	CC
to	TO
every	DT
nation	NN
that	IN
the	DT
final	JJ
settlement	NN
must	MD
affect	VB
,	,
our	PRP$
enemies	NNS
as	RB
well	RB
as	IN
our	PRP$
friends	NNS
.	.
You	PRP
catch	VBP
,	,
with	IN
me	PRP
,	,
the	DT
voices	NNS
of	IN
humanity	NN
that	WDT
are	VBP
in	IN
the	DT
air	NN
.	.
They	PRP
grow	VBP
daily	RB
more	RBR
audible	JJ
,	,
more	RBR
articulate	JJ
,	,
more	RBR
persuasive	JJ
,	,
and	CC
they	PRP
come	VBP
from	IN
the	DT
hearts	NNS
of	IN
men	NNS
everywhere	RB
.	.
They	PRP
insist	VBP
that	IN
the	DT
war	NN
shall	MD
not	RB
end	VB
in	IN
vindictive	JJ
action	NN
of	IN
any	DT
kind	NN
;	:
that	IN
no	DT
nation	NN
or	CC
people	NNS
shall	MD
be	VB
