token	pos
Fellow	NNP
Citizens	NNPS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
pleasure	NN
I	PRP
have	VBP
in	IN
congratulating	VBG
you	PRP
upon	IN
your	PRP$
return	NN
to	TO
your	PRP$
constitutional	JJ
duties	NNS
is	VBZ
much	RB
heightened	VBN
by	IN
the	DT
satisfaction	NN
which	WDT
the	DT
condition	NN
of	IN
our	PRP$
beloved	JJ
country	NN
at	IN
this	DT
period	NN
justly	RB
inspires	VBZ
.	.
The	DT
beneficent	JJ
Author	NN
of	IN
All	DT
Good	JJ
has	VBZ
granted	VBN
to	TO
us	PRP
during	IN
the	DT
present	JJ
year	NN
health	NN
,	,
peace	NN
,	,
and	CC
plenty	NN
,	,
and	CC
numerous	JJ
causes	NNS
for	IN
joy	NN
in	IN
the	DT
wonderful	JJ
success	NN
which	WDT
attends	VBZ
the	DT
progress	NN
of	IN
our	PRP$
free	JJ
institutions	NNS
.	.
With	IN
a	DT
population	NN
unparalleled	VBD
in	IN
its	PRP$
increase	NN
,	,
and	CC
possessing	VBG
a	DT
character	NN
which	WDT
combines	VBZ
the	DT
hardihood	NN
of	IN
enterprise	NN
with	IN
the	DT
considerateness	NN
of	IN
wisdom	NN
,	,
we	PRP
see	VBP
in	IN
every	DT
section	NN
of	IN
our	PRP$
happy	JJ
country	NN
a	DT
steady	JJ
improvement	NN
in	IN
the	DT
means	NNS
of	IN
social	JJ
intercourse	NN
,	,
and	CC
correspondent	NN
effects	NNS
upon	IN
the	DT
genius	NN
and	CC
laws	NNS
of	IN
our	PRP$
extended	JJ
Republic	NNP
.	.
The	DT
apparent	JJ
exceptions	NNS
to	TO
the	DT
harmony	NN
of	IN
the	DT
prospect	NN
are	VBP
to	TO
be	VB
referred	VBN
rather	RB
to	TO
inevitable	JJ
diversities	NNS
in	IN
the	DT
various	JJ
interests	NNS
which	WDT
enter	VBP
into	IN
the	DT
composition	NN
of	IN
so	RB
extensive	JJ
a	DT
whole	JJ
than	IN
any	DT
want	NN
of	IN
attachment	NN
to	TO
the	DT
Union	NNP
--	:
interests	NNS
whose	WP$
collisions	NNS
serve	VBP
only	RB
in	IN
the	DT
end	NN
to	TO
foster	VB
the	DT
spirit	NN
of	IN
conciliation	NN
and	CC
patriotism	NN
so	RB
essential	JJ
to	TO
the	DT
preservation	NN
of	IN
that	DT
Union	NNP
which	WDT
I	PRP
most	RBS
devoutly	JJ
hope	NN
is	VBZ
destined	VBN
to	TO
prove	VB
imperishable	JJ
.	.
In	IN
the	DT
midst	NN
of	IN
these	DT
blessings	NNS
we	PRP
have	VBP
recently	RB
witnessed	VBN
changes	NNS
in	IN
the	DT
conditions	NNS
of	IN
other	JJ
nations	NNS
which	WDT
may	MD
in	IN
their	PRP$
consequences	NNS
call	VBP
for	IN
the	DT
utmost	JJ
vigilance	NN
,	,
wisdom	NN
,	,
and	CC
unanimity	NN
in	IN
our	PRP$
councils	NNS
,	,
and	CC
the	DT
exercise	NN
of	IN
all	DT
the	DT
moderation	NN
and	CC
patriotism	NN
of	IN
our	PRP$
people	NNS
.	.
The	DT
important	JJ
modifications	NNS
of	IN
their	PRP$
Government	NN
,	,
effected	VBD
with	IN
so	RB
much	JJ
courage	NN
and	CC
wisdom	NN
by	IN
the	DT
people	NNS
of	IN
France	NNP
,	,
afford	VBP
a	DT
happy	JJ
presage	NN
of	IN
their	PRP$
future	JJ
course	NN
,	,
and	CC
have	VBP
naturally	RB
elicited	VBN
from	IN
the	DT
kindred	JJ
feelings	NNS
of	IN
this	DT
nation	NN
that	IN
spontaneous	JJ
and	CC
universal	JJ
burst	NN
of	IN
applause	NN
in	IN
which	WDT
you	PRP
have	VBP
participated	VBN
.	.
In	IN
congratulating	VBG
you	PRP
,	,
my	PRP$
fellow	JJ
citizens	NNS
,	,
upon	IN
an	DT
event	NN
so	RB
auspicious	JJ
to	TO
the	DT
dearest	NN
interests	NNS
of	IN
man-	NNS
kind	NN
I	PRP
do	VBP
no	RB
more	JJR
than	IN
respond	NN
to	TO
the	DT
voice	NN
of	IN
my	PRP$
country	NN
,	,
without	IN
transcending	VBG
in	IN
the	DT
slightest	JJS
degree	NN
that	IN
salutary	JJ
maxim	NN
of	IN
the	DT
illustrious	JJ
Washington	NNP
which	WDT
enjoins	VBZ
an	DT
abstinence	NN
from	IN
all	DT
interference	NN
with	IN
the	DT
internal	JJ
affairs	NNS
of	IN
other	JJ
nations	NNS
.	.
From	IN
a	DT
people	NNS
exercising	VBG
in	IN
the	DT
most	JJS
unlimited	JJ
degree	NN
the	DT
right	NN
of	IN
self-government	NN
,	,
and	CC
enjoying	VBG
,	,
as	IN
derived	VBN
from	IN
this	DT
proud	JJ
characteristic	JJ
,	,
under	IN
the	DT
favor	NN
of	IN
Heaven	NNP
,	,
much	RB
of	IN
the	DT
happiness	NN
with	IN
which	WDT
they	PRP
are	VBP
blessed	VBN
;	:
a	DT
people	NNS
who	WP
can	MD
point	VB
in	IN
triumph	NN
to	TO
their	PRP$
free	JJ
institutions	NNS
and	CC
challenge	VB
comparison	NN
with	IN
the	DT
fruits	NNS
they	PRP
bear	VBP
,	,
as	RB
well	RB
as	IN
with	IN
the	DT
moderation	NN
,	,
intelligence	NN
,	,
and	CC
energy	NN
with	IN
which	WDT
they	PRP
are	VBP
administered	VBN
--	:
from	IN
such	JJ
a	DT
people	NNS
the	DT
deepest	JJS
sympathy	NN
was	VBD
to	TO
be	VB
expected	VBN
in	IN
a	DT
struggle	NN
for	IN
the	DT
sacred	JJ
principles	NNS
of	IN
liberty	NN
,	,
conducted	VBN
in	IN
a	DT
spirit	NN
every	DT
way	NN
worthy	JJ
of	IN
the	DT
cause	NN
,	,
and	CC
crowned	VBN
by	IN
a	DT
heroic	JJ
moderation	NN
which	WDT
has	VBZ
disarmed	VBN
revolution	NN
of	IN
its	PRP$
terrors	NNS
