token	pos
Fellow	NNP
Citizens	NNPS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
It	PRP
gives	VBZ
me	PRP
pleasure	VB
to	TO
congratulate	VB
you	PRP
upon	IN
your	PRP$
return	NN
to	TO
the	DT
seat	NN
of	IN
Government	NNP
for	IN
the	DT
purpose	NN
of	IN
discharging	VBG
your	PRP$
duties	NNS
to	TO
the	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNP
.	.
Although	IN
the	DT
pestilence	NN
which	WDT
had	VBD
traversed	VBN
the	DT
Old	NNP
World	NNP
has	VBZ
entered	VBN
our	PRP$
limits	NNS
and	CC
extended	VBD
its	PRP$
ravages	NNS
over	IN
much	JJ
of	IN
our	PRP$
land	NN
,	,
it	PRP
has	VBZ
pleased	VBN
Almighty	NNP
God	NNP
to	TO
mitigate	VB
its	PRP$
severity	NN
and	CC
lessen	VB
the	DT
number	NN
of	IN
its	PRP$
victims	NNS
compared	VBN
with	IN
those	DT
who	WP
have	VBP
fallen	VBN
in	IN
most	RBS
other	JJ
countries	NNS
over	IN
which	WDT
it	PRP
has	VBZ
spread	VBN
its	PRP$
terrors	NNS
.	.
Not	RB
with	IN
standing	NN
this	DT
visitation	NN
,	,
our	PRP$
country	NN
presents	VBZ
on	IN
every	DT
side	NN
marks	NNS
of	IN
prosperity	NN
and	CC
happiness	NN
unequaled	JJ
,	,
perhaps	RB
,	,
in	IN
any	DT
other	JJ
portion	NN
of	IN
the	DT
world	NN
.	.
If	IN
we	PRP
fully	RB
appreciate	VB
our	PRP$
comparative	JJ
condition	NN
,	,
existing	VBG
causes	NNS
of	IN
discontent	NN
will	MD
appear	VB
unworthy	JJ
of	IN
attention	NN
,	,
and	CC
,	,
with	IN
hearts	NNS
of	IN
thankfulness	NN
to	TO
that	DT
divine	JJ
Being	VBG
who	WP
has	VBZ
filled	VBN
our	PRP$
cup	NN
of	IN
prosperity	NN
,	,
we	PRP
shall	MD
feel	VB
our	PRP$
resolution	NN
strengthened	VBD
to	TO
preserve	VB
and	CC
hand	VB
down	RP
to	TO
our	PRP$
posterity	NN
that	IN
liberty	NN
and	CC
that	IN
union	NN
which	WDT
we	PRP
have	VBP
received	VBN
from	IN
our	PRP$
fathers	NNS
,	,
and	CC
which	WDT
constitute	VBP
the	DT
sources	NNS
and	CC
the	DT
shield	NN
of	IN
all	DT
our	PRP$
blessings	NNS
.	.
The	DT
relations	NNS
of	IN
our	PRP$
country	NN
continue	VBP
to	TO
present	VB
the	DT
same	JJ
picture	NN
of	IN
amicable	JJ
intercourse	NN
that	IN
I	PRP
had	VBD
the	DT
satisfaction	NN
to	TO
hold	VB
up	RP
to	TO
your	PRP$
view	NN
at	IN
the	DT
opening	NN
of	IN
your	PRP$
last	JJ
session	NN
.	.
The	DT
same	JJ
friendly	JJ
professions	NNS
,	,
the	DT
same	JJ
desire	NN
to	TO
participate	VB
in	IN
our	PRP$
flourishing	NN
commerce	NN
,	,
the	DT
same	JJ
dispositions	NNS
,	,
evinced	VBN
by	IN
all	DT
nations	NNS
with	IN
whom	WP
we	PRP
have	VBP
any	DT
intercourse	NN
.	.
This	DT
desirable	JJ
state	NN
of	IN
things	NNS
may	MD
be	VB
mainly	RB
ascribed	VBN
to	TO
our	PRP$
undeviating	JJ
practice	NN
of	IN
the	DT
rule	NN
which	WDT
has	VBZ
long	RB
guided	VBN
our	PRP$
national	JJ
policy	NN
,	,
to	TO
require	VB
no	DT
exclusive	JJ
privileges	NNS
in	IN
commerce	NN
and	CC
to	TO
grant	VB
none	NN
.	.
It	PRP
is	VBZ
daily	JJ
producing	VBG
its	PRP$
beneficial	JJ
effect	NN
in	IN
the	DT
respect	NN
shown	VBN
to	TO
our	PRP$
flag	NN
,	,
the	DT
protection	NN
of	IN
our	PRP$
citizens	NNS
and	CC
their	PRP$
property	NN
abroad	RB
,	,
and	CC
in	IN
the	DT
increase	NN
of	IN
our	PRP$
navigation	NN
and	CC
the	DT
extension	NN
of	IN
our	PRP$
mercantile	NN
operations	NNS
.	.
The	DT
returns	NNS
which	WDT
have	VBP
been	VBN
made	VBN
out	RP
since	IN
we	PRP
last	RB
met	VBD
will	MD
show	VB
an	DT
increase	NN
during	IN
the	DT
last	JJ
preceding	VBG
year	NN
of	IN
more	JJR
than	IN
80K	JJ
tons	NNS
in	IN
our	PRP$
shipping	NN
and	CC
of	IN
near	IN
$	$
40,000,000	CD
in	IN
the	DT
aggregate	NN
of	IN
our	PRP$
imports	NNS
and	CC
exports	NNS
.	.
Nor	CC
have	VBP
we	PRP
less	JJR
reason	NN
to	TO
felicitate	VB
ourselves	PRP
on	IN
the	DT
position	NN
of	IN
our	PRP$
political	JJ
than	IN
of	IN
our	PRP$
commercial	JJ
concerns	NNS
.	.
They	PRP
remain	VBP
in	IN
the	DT
state	NN
in	IN
which	WDT
they	PRP
were	VBD
when	WRB
I	PRP
last	RB
addressed	VBD
you	PRP
--	:
a	DT
state	NN
of	IN
prosperity	NN
and	CC
peace	NN
,	,
the	DT
effect	NN
of	IN
a	DT
wise	JJ
attention	NN
to	TO
the	DT
parting	NN
advice	NN
of	IN
the	DT
revered	JJ
Father	NNP
of	IN
his	PRP$
Country	NN
on	IN
this	DT
subject	NN
,	,
condensed	VBN
into	IN
a	DT
maxim	NN
for	IN
the	DT
use	NN
of	IN
posterity	NN
by	IN
one	CD
of	IN
his	PRP$
most	RBS
distinguished	JJ
successors	NNS
--	:
to	TO
cultivate	VB
free	JJ
commerce	NN
and	CC
honest	JJ
friendship	NN
with	IN
all	DT
nations	NNS
,	,
but	CC
to	TO
make	VB
entangling	JJ
alliances	NNS
with	IN
none	NN
.	.
A	DT
strict	JJ
adherence	NN
to	TO
this	DT
policy	NN
has	VBZ
kept	VBN
us	PRP
aloof	IN
from	IN
the	DT
perplexing	JJ
questions	NNS
that	WDT
now	RB
agitate	VBP
