token	pos
Certainly	RB
the	DT
Government	NN
of	IN
the	DT
United	NNP
States	NNP
is	VBZ
a	DT
limited	JJ
government	NN
,	,
and	CC
so	RB
is	VBZ
every	DT
State	NNP
government	NN
a	DT
limited	JJ
government	NN
.	.
With	IN
us	PRP
this	DT
idea	NN
of	IN
limitation	NN
spreads	NNS
through	IN
every	DT
form	NN
of	IN
administration--general	JJ
,	,
State	NNP
,	,
and	CC
municipal--and	JJ
rests	VBZ
on	IN
the	DT
great	JJ
distinguishing	NN
principle	NN
of	IN
the	DT
recognition	NN
of	IN
the	DT
rights	NNS
of	IN
man	NN
.	.
The	DT
ancient	JJ
republics	NNS
absorbed	VBD
the	DT
individual	JJ
in	IN
the	DT
state--prescribed	JJ
his	PRP$
religion	NN
and	CC
controlled	VBD
his	PRP$
activity	NN
.	.
The	DT
American	JJ
system	NN
rests	VBZ
on	IN
the	DT
assertion	NN
of	IN
the	DT
equal	JJ
right	NN
of	IN
every	DT
man	NN
to	TO
life	NN
,	,
liberty	NN
,	,
and	CC
the	DT
pursuit	NN
of	IN
happiness	NN
,	,
to	TO
freedom	NN
of	IN
conscience	NN
,	,
to	TO
the	DT
culture	NN
and	CC
exercise	NN
of	IN
all	DT
his	PRP$
faculties	NNS
.	.
As	IN
a	DT
consequence	NN
the	DT
State	NN
government	NN
is	VBZ
limited--as	JJ
to	TO
the	DT
General	NNP
Government	NNP
in	IN
the	DT
interest	NN
of	IN
union	NN
,	,
as	IN
to	TO
the	DT
individual	JJ
citizen	NN
in	IN
the	DT
interest	NN
of	IN
freedom	NN
.	.
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
To	TO
express	VB
gratitude	NN
to	TO
God	NNP
in	IN
the	DT
name	NN
of	IN
the	DT
people	NNS
for	IN
the	DT
preservation	NN
of	IN
the	DT
United	NNP
States	NNPS
is	VBZ
my	PRP$
first	JJ
duty	NN
in	IN
addressing	VBG
you	PRP
.	.
Our	PRP$
thoughts	NNS
next	IN
revert	NN
to	TO
the	DT
death	NN
of	IN
the	DT
late	JJ
President	NNP
by	IN
an	DT
act	NN
of	IN
parricidal	JJ
treason	NN
.	.
The	DT
grief	NN
of	IN
the	DT
nation	NN
is	VBZ
still	RB
fresh	JJ
.	.
It	PRP
finds	VBZ
some	DT
solace	NN
in	IN
the	DT
consideration	NN
that	IN
he	PRP
lived	VBD
to	TO
enjoy	VB
the	DT
highest	JJS
proof	NN
of	IN
its	PRP$
confidence	NN
by	IN
entering	VBG
on	IN
the	DT
renewed	JJ
term	NN
of	IN
the	DT
Chief	NNP
Magistracy	NNP
to	TO
which	WDT
he	PRP
had	VBD
been	VBN
elected	VBN
;	:
that	IN
he	PRP
brought	VBD
the	DT
civil	JJ
war	NN
substantially	RB
to	TO
a	DT
close	NN
;	:
that	IN
his	PRP$
loss	NN
was	VBD
deplored	VBN
in	IN
all	DT
parts	NNS
of	IN
the	DT
Union	NNP
,	,
and	CC
that	IN
foreign	JJ
nations	NNS
have	VBP
rendered	VBN
justice	NN
to	TO
his	PRP$
memory	NN
.	.
His	PRP$
removal	NN
cast	VBD
upon	IN
me	PRP
a	DT
heavier	JJR
weight	NN
of	IN
cares	NNS
than	IN
ever	RB
devolved	VBN
upon	IN
any	DT
one	CD
of	IN
his	PRP$
predecessors	NNS
.	.
To	TO
fulfill	VB
my	PRP$
trust	NN
I	PRP
need	VBP
the	DT
support	NN
and	CC
confidence	NN
of	IN
all	DT
who	WP
are	VBP
associated	VBN
with	IN
me	PRP
in	IN
the	DT
various	JJ
departments	NNS
of	IN
Government	NNP
and	CC
the	DT
support	NN
and	CC
confidence	NN
of	IN
the	DT
people	NNS
.	.
There	EX
is	VBZ
but	CC
one	CD
way	NN
in	IN
which	WDT
I	PRP
can	MD
hope	VB
to	TO
gain	VB
their	PRP$
necessary	JJ
aid	NN
.	.
It	PRP
is	VBZ
to	TO
state	VB
with	IN
frankness	NN
the	DT
principles	NNS
which	WDT
guide	NN
my	PRP$
conduct	NN
,	,
and	CC
their	PRP$
application	NN
to	TO
the	DT
present	JJ
state	NN
of	IN
affairs	NNS
,	,
well	RB
aware	JJ
that	IN
the	DT
efficiency	NN
of	IN
my	PRP$
labors	NNS
will	MD
in	IN
a	DT
great	JJ
measure	NN
depend	VBP
on	IN
your	PRP$
and	CC
their	PRP$
undivided	JJ
approbation	NN
.	.
The	DT
Union	NNP
of	IN
the	DT
United	NNP
States	NNP
of	IN
America	NNP
was	VBD
intended	VBN
by	IN
its	PRP$
authors	NNS
to	TO
last	JJ
as	RB
long	RB
as	IN
the	DT
States	NNPS
themselves	PRP
shall	MD
last	VB
.	.
"	``
The	DT
Union	NNP
shall	MD
be	VB
perpetual	JJ
"	``
are	VBP
the	DT
words	NNS
of	IN
the	DT
Confederation	NNP
.	.
"	``
To	TO
form	VB
a	DT
more	RBR
perfect	JJ
Union	NNP
,	,
"	''
by	IN
an	DT
ordinance	NN
of	IN
the	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNP
,	,
is	VBZ
the	DT
declared	VBN
purpose	NN
of	IN
the	DT
Constitution	NNP
.	.
The	DT
hand	NN
of	IN
Divine	NNP
Providence	NNP
was	VBD
never	RB
more	JJR
plainly	RB
visible	JJ
in	IN
the	DT
affairs	NNS
of	IN
men	NNS
than	IN
in	IN
the	DT
framing	NN
and	CC
the	DT
adopting	VBG
of	IN
that	DT
instrument	NN
.	.
It	PRP
is	VBZ
beyond	IN
comparison	NN
the	DT
greatest	JJS
event	NN
in	IN
American	JJ
history	NN
,	,
and	CC
,	,
indeed	RB
,	,
is	VBZ
it	PRP
not	RB
of	IN
all	DT
events	NNS
in	IN
modern	JJ
times	NNS
the	DT
most	RBS
pregnant	JJ
with	IN
consequences	NNS
for	IN
every	DT
people	NNS
of	IN
the	DT
earth	NN
?	.
The	DT
members	NNS
of	IN
the	DT
Convention	NN
which	WDT
prepared	VBD
it	PRP
brought	VBD
to	TO
their	PRP$
work	NN
the	DT
experience	NN
of	IN
the	DT
Confederation	NNP
,	,
of	IN
