token	pos
GENTLEMEN	NNS
OF	IN
THE	DT
CONGRESS	NNS
:	:
Since	IN
I	PRP
last	RB
had	VBD
the	DT
privilege	NN
of	IN
addressing	VBG
you	PRP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
the	DT
war	NN
of	IN
nations	NNS
on	IN
the	DT
other	JJ
side	NN
of	IN
the	DT
sea	NN
,	,
which	WDT
had	VBD
then	RB
only	RB
begun	VBN
to	TO
disclose	VB
its	PRP$
portentous	JJ
proportions	NNS
,	,
has	VBZ
extended	VBN
its	PRP$
threatening	JJ
and	CC
sinister	JJ
scope	NN
until	IN
it	PRP
has	VBZ
swept	VBN
within	IN
its	PRP$
flame	NN
some	DT
portion	NN
of	IN
every	DT
quarter	NN
of	IN
the	DT
globe	NN
,	,
not	RB
excepting	VBG
our	PRP$
own	JJ
hemisphere	NN
,	,
has	VBZ
altered	VBN
the	DT
whole	JJ
face	NN
of	IN
international	JJ
affairs	NNS
,	,
and	CC
now	RB
presents	VBZ
a	DT
prospect	NN
of	IN
reorganization	NN
and	CC
reconstruction	NN
such	JJ
as	IN
statesmen	NNS
and	CC
peoples	NNS
have	VBP
never	RB
been	VBN
called	VBN
upon	IN
to	TO
attempt	VB
before	RB
.	.
We	PRP
have	VBP
stood	VBD
apart	RB
,	,
studiously	RB
neutral	JJ
.	.
It	PRP
was	VBD
our	PRP$
manifest	JJ
duty	NN
to	TO
do	VB
so	RB
.	.
Not	RB
only	RB
did	VBD
we	PRP
have	VB
no	DT
part	NN
or	CC
interest	NN
in	IN
the	DT
policies	NNS
which	WDT
seem	VBP
to	TO
have	VB
brought	VBN
the	DT
conflict	NN
on	IN
;	:
it	PRP
was	VBD
necessary	JJ
,	,
if	IN
a	DT
universal	JJ
catastrophe	NN
was	VBD
to	TO
be	VB
avoided	VBN
,	,
that	IN
a	DT
limit	NN
should	MD
be	VB
set	VBN
to	TO
the	DT
sweep	NN
of	IN
destructive	JJ
war	NN
and	CC
that	IN
some	DT
part	NN
of	IN
the	DT
great	JJ
family	NN
of	IN
nations	NNS
should	MD
keep	VB
the	DT
processes	NNS
of	IN
peace	NN
alive	JJ
,	,
if	IN
only	RB
to	TO
prevent	VB
collective	JJ
economic	JJ
ruin	NN
and	CC
the	DT
breakdown	NN
throughout	IN
the	DT
world	NN
of	IN
the	DT
industries	NNS
by	IN
which	WDT
its	PRP$
populations	NNS
are	VBP
fed	VBN
and	CC
sustained	VBN
.	.
It	PRP
was	VBD
manifestly	RB
the	DT
duty	NN
of	IN
the	DT
self-governed	JJ
nations	NNS
of	IN
this	DT
hemisphere	NN
to	TO
redress	VB
,	,
if	IN
possible	JJ
,	,
the	DT
balance	NN
of	IN
economic	JJ
loss	NN
and	CC
confusion	NN
in	IN
the	DT
other	JJ
,	,
if	IN
they	PRP
could	MD
do	VB
nothing	NN
more	JJR
.	.
In	IN
the	DT
day	NN
of	IN
readjustment	NN
and	CC
recuperation	NN
we	PRP
earnestly	RB
hope	VBP
and	CC
believe	VBP
that	IN
they	PRP
can	MD
be	VB
of	IN
infinite	JJ
service	NN
.	.
In	IN
this	DT
neutrality	NN
,	,
to	TO
which	WDT
they	PRP
were	VBD
bidden	VBN
not	RB
only	RB
by	IN
their	PRP$
separate	JJ
life	NN
and	CC
their	PRP$
habitual	JJ
detachment	NN
from	IN
the	DT
politics	NNS
of	IN
Europe	NNP
but	CC
also	RB
by	IN
a	DT
clear	JJ
perception	NN
of	IN
international	JJ
duty	NN
,	,
the	DT
states	NNS
of	IN
America	NNP
have	VBP
become	VBN
conscious	JJ
of	IN
a	DT
new	JJ
and	CC
more	RBR
vital	JJ
community	NN
of	IN
interest	NN
and	CC
moral	JJ
partnership	NN
in	IN
affairs	NNS
,	,
more	RBR
clearly	RB
conscious	JJ
of	IN
the	DT
many	JJ
common	JJ
sympathies	NNS
and	CC
interests	NNS
and	CC
duties	NNS
which	WDT
bid	VBD
them	PRP
stand	VB
together	RB
.	.
There	EX
was	VBD
a	DT
time	NN
in	IN
the	DT
early	JJ
days	NNS
of	IN
our	PRP$
own	JJ
great	JJ
nation	NN
and	CC
of	IN
the	DT
republics	NNS
fighting	VBG
their	PRP$
way	NN
to	TO
independence	NN
in	IN
Central	NNP
and	CC
South	NNP
America	NNP
when	WRB
the	DT
government	NN
of	IN
the	DT
United	NNP
States	NNPS
looked	VBD
upon	IN
itself	PRP
as	IN
in	IN
some	DT
sort	NN
the	DT
guardian	NN
of	IN
the	DT
republics	NNS
to	TO
the	DT
South	NNP
of	IN
her	PRP$
as	IN
against	IN
any	DT
encroachments	NNS
or	CC
efforts	NNS
at	IN
political	JJ
control	NN
from	IN
the	DT
other	JJ
side	NN
of	IN
the	DT
water	NN
;	:
felt	VBD
it	PRP
its	PRP$
duty	NN
to	TO
play	VB
the	DT
part	NN
even	RB
without	IN
invitation	NN
from	IN
them	PRP
;	:
and	CC
I	PRP
think	VBP
that	IN
we	PRP
can	MD
claim	VB
that	IN
the	DT
task	NN
was	VBD
undertaken	VBN
with	IN
a	DT
true	JJ
and	CC
disinterested	JJ
enthusiasm	NN
for	IN
the	DT
freedom	NN
of	IN
the	DT
Americas	NNP
and	CC
the	DT
unmolested	JJ
Selfgovernment	NN
of	IN
her	PRP$
independent	JJ
peoples	NNS
.	.
But	CC
it	PRP
was	VBD
always	RB
difficult	JJ
to	TO
maintain	VB
such	JJ
a	DT
role	NN
without	IN
offense	NN
to	TO
the	DT
pride	NN
of	IN
the	DT
peoples	NNS
whose	WP$
freedom	NN
of	IN
action	NN
we	PRP
sought	VBD
to	TO
protect	VB
,	,
and	CC
without	IN
provoking	VBG
serious	JJ
misconceptions	NNS
of	IN
our	PRP$
motives	NNS
,	,
and	CC
every	DT
thoughtful	JJ
man	NN
of	IN
affairs	NNS
must	MD
welcome	VB
the	DT
altered	JJ
circumstances	NNS
of	IN
the	DT
new	JJ
day	NN
in	IN
whose	WP$
light	NN
we	PRP
now	RB
stand	VBP
,	,
when	WRB
there	EX
is	VBZ
no	DT
claim	NN
of	IN
guardianship	NN
or	CC
thought	NN
of	IN
wards	NNS
but	CC
,	,
instead	RB
,	,
a	DT
full	JJ
and	CC
honorable	JJ
association	NN
as	IN
of	IN
partners	NNS
between	IN
ourselves	PRP
and	CC
our	PRP$
neighbors	NNS
,	,
in	IN
the	DT
interest	NN
of	IN
all	DT
America	NNP
,	,
north	RB
and	CC
south	RB
.	.
Our	PRP$
concern	NN
for	IN
the	DT
independence	NN
and	CC
prosperity	NN
of	IN
the	DT
states	NNS
of	IN
Central	NNP
and	CC
South	NNP
America	NNP
is	VBZ
not	RB
altered	VBN
.	.
We	PRP
retain	VBP
unabated	JJ
the	DT
spirit	NN
that	WDT
has	VBZ
inspired	VBN
us	PRP
throughout	IN
the	DT
whole	JJ
life	NN
of	IN
our	PRP$
government	NN
and	CC
which	WDT
was	VBD
so	RB
frankly	RB
put	VBD
into	IN
words	NNS
by	IN
President	NNP
Monroe	NNP
.	.
We	PRP
still	RB
mean	VBP
always	RB
to	TO
make	VB
a	DT
common	JJ
cause	NN
of	IN
national	JJ
independence	NN
and	CC
of	IN
political	JJ
liberty	NN
in	IN
America	NNP
.	.
But	CC
that	DT
purpose	NN
is	VBZ
now	RB
better	RB
understood	VBN
so	RB
far	RB
as	IN
it	PRP
concerns	VBZ
ourselves	PRP
.	.
It	PRP
is	VBZ
known	VBN
not	RB
to	TO
be	VB
a	DT
selfish	JJ
purpose	NN
.	.
It	PRP
is	VBZ
known	VBN
to	TO
have	VB
in	IN
it	PRP
no	DT
thought	NN
of	IN
taking	VBG
advantage	NN
of	IN
any	DT
government	NN
in	IN
this	DT
hemisphere	NN
or	CC
playing	VBG
its	PRP$
political	JJ
fortunes	NNS
for	IN
our	PRP$
own	JJ
benefit	NN
.	.
All	PDT
the	DT
governments	NNS
of	IN
America	NNP
stand	VBP
,	,
so	RB
far	RB
as	IN
we	PRP
are	VBP
concerned	VBN
,	,
upon	IN
a	DT
footing	NN
of	IN
genuine	JJ
equality	NN
and	CC
unquestioned	JJ
independence	NN
.	.
We	PRP
have	VBP
been	VBN
put	VBN
to	TO
the	DT
test	NN
in	IN
the	DT
case	NN
of	IN
Mexico	NNP
,	,
and	CC
we	PRP
have	VBP
stood	VBN
the	DT
test	NN
.	.
Whether	IN
we	PRP
have	VBP
benefited	VBN
Mexico	NNP
by	IN
the	DT
course	NN
we	PRP
have	VBP
pursued	VBN
remains	VBZ
to	TO
be	VB
seen	VBN
.	.
Her	PRP$
fortunes	NNS
are	VBP
in	IN
her	PRP$
own	JJ
hands	NNS
.	.
But	CC
we	PRP
have	VBP
at	IN
least	JJS
proved	VBD
that	IN
we	PRP
will	MD
not	RB
take	VB
advantage	NN
of	IN
her	PRP$
in	IN
her	PRP$
distress	NN
and	CC
undertake	VB
to	TO
impose	VB
upon	IN
her	PRP$
an	DT
order	NN
and	CC
government	NN
of	IN
our	PRP$
own	JJ
choosing	NN
.	.
Liberty	NNP
is	VBZ
often	RB
a	DT
fierce	JJ
and	CC
intractable	JJ
thing	NN
,	,
to	TO
which	WDT
no	DT
bounds	NNS
can	MD
be	VB
set	VBN
,	,
and	CC
to	TO
which	WDT
no	DT
bounds	NNS
of	IN
a	DT
few	JJ
men	NNS
's	POS
choosing	NN
ought	MD
ever	RB
to	TO
be	VB
set	VBN
.	.
Every	DT
American	NNP
who	WP
has	VBZ
drunk	VBN
at	IN
the	DT
true	JJ
fountains	NNS
of	IN
principle	NN
and	CC
tradition	NN
must	MD
subscribe	VB
without	IN
reservation	NN
to	TO
the	DT
high	JJ
doctrine	NN
of	IN
the	DT
Virginia	NNP
Bill	NNP
of	IN
Rights	NNPS
,	,
which	WDT
in	IN
the	DT
great	JJ
days	NNS
in	IN
which	WDT
our	PRP$
government	NN
was	VBD
set	VBN
up	RP
was	VBD
everywhere	RB
amongst	IN
us	PRP
accepted	VBD
as	IN
the	DT
creed	NN
of	IN
free	JJ
men	NNS
.	.
That	DT
doctrine	NN
is	VBZ
,	,
"	``
That	DT
government	NN
is	VBZ
,	,
or	CC
ought	MD
to	TO
be	VB
,	,
instituted	VBN
for	IN
the	DT
common	JJ
benefit	NN
,	,
protection	NN
,	,
and	CC
security	NN
of	IN
the	DT
people	NNS
,	,
nation	NN
,	,
or	CC
community	NN
"	''
;	:
that	DT
"	``
of	IN
all	PDT
the	DT
various	JJ
modes	NNS
and	CC
forms	NNS
of	IN
government	NN
,	,
that	WDT
is	VBZ
the	DT
best	JJS
which	WDT
is	VBZ
capable	JJ
of	IN
producing	VBG
the	DT
greatest	JJS
degree	NN
of	IN
happiness	NN
and	CC
safety	NN
,	,
and	CC
is	VBZ
most	RBS
effectually	RB
secured	VBN
against	IN
the	DT
danger	NN
of	IN
maladministration	NN
;	:
and	CC
that	DT
,	,
when	WRB
any	DT
government	NN
shall	MD
be	VB
found	VBN
inadequate	JJ
or	CC
contrary	JJ
to	TO
these	DT
purposes	NNS
,	,
a	DT
majority	NN
of	IN
the	DT
community	NN
hath	IN
an	DT
indubitable	JJ
,	,
inalienable	JJ
,	,
and	CC
indefeasible	JJ
right	JJ
to	TO
reform	VB
,	,
alter	VB
,	,
or	CC
abolish	VB
it	PRP
,	,
in	IN
such	JJ
manner	NN
as	IN
shall	MD
be	VB
judged	VBN
most	RBS
conducive	JJ
to	TO
the	DT
public	JJ
weal	NN
.	.
"	''
We	PRP
have	VBP
unhesitatingly	RB
applied	VBN
that	IN
heroic	JJ
principle	NN
to	TO
the	DT
case	NN
of	IN
Mexico	NNP
,	,
and	CC
now	RB
hopefully	RB
await	VBP
the	DT
rebirth	NN
of	IN
the	DT
troubled	JJ
Republic	NNP
,	,
which	WDT
had	VBD
so	RB
much	JJ
of	IN
which	WDT
to	TO
purge	VB
itself	PRP
and	CC
so	RB
little	JJ
sympathy	NN
from	IN
any	DT
outside	JJ
quarter	NN
in	IN
the	DT
radical	JJ
but	CC
necessary	JJ
process	NN
.	.
We	PRP
will	MD
aid	VB
and	CC
befriend	VB
Mexico	NNP
