token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Congress	NNP
:	:
This	DT
82d	JJ
Congress	NNP
faces	VBZ
as	IN
grave	NN
a	DT
task	NN
as	IN
any	DT
Congress	NNP
in	IN
the	DT
history	NN
of	IN
our	PRP$
Republic	NNP
.	.
The	DT
actions	NNS
you	PRP
take	VBP
will	MD
be	VB
watched	VBN
by	IN
the	DT
whole	JJ
world	NN
.	.
These	DT
actions	NNS
will	MD
measure	VB
the	DT
ability	NN
of	IN
a	DT
free	JJ
people	NNS
,	,
acting	VBG
through	IN
their	PRP$
chosen	VBN
representatives	NNS
and	CC
their	PRP$
free	JJ
institutions	NNS
,	,
to	TO
meet	VB
a	DT
deadly	JJ
challenge	NN
to	TO
their	PRP$
way	NN
of	IN
life	NN
.	.
We	PRP
can	MD
meet	VB
this	DT
challenge	NN
foolishly	RB
or	CC
wisely	RB
.	.
We	PRP
can	MD
meet	VB
it	PRP
timidly	RB
or	CC
bravely	RB
,	,
shamefully	RB
or	CC
honorably	RB
.	.
I	PRP
know	VBP
that	IN
the	DT
82d	JJ
Congress	NNP
will	MD
meet	VB
this	DT
challenge	NN
in	IN
a	DT
way	NN
worthy	JJ
of	IN
our	PRP$
great	JJ
heritage	NN
.	.
I	PRP
know	VBP
that	IN
your	PRP$
debates	NNS
will	MD
be	VB
earnest	JJ
,	,
responsible	JJ
,	,
constructive	JJ
,	,
and	CC
to	TO
the	DT
point	NN
.	.
I	PRP
know	VBP
that	IN
from	IN
these	DT
debates	NNS
there	RB
will	MD
come	VB
the	DT
great	JJ
decisions	NNS
needed	VBN
to	TO
carry	VB
us	PRP
forward	RB
.	.
At	IN
this	DT
critical	JJ
time	NN
,	,
I	PRP
am	VBP
glad	JJ
to	TO
say	VB
that	IN
our	PRP$
country	NN
is	VBZ
in	IN
a	DT
healthy	JJ
condition	NN
.	.
Our	PRP$
democratic	JJ
institutions	NNS
are	VBP
sound	JJ
and	CC
strong	JJ
.	.
We	PRP
have	VBP
more	JJR
men	NNS
and	CC
women	NNS
at	IN
work	NN
than	IN
ever	RB
before	RB
.	.
We	PRP
are	VBP
able	JJ
to	TO
produce	VB
more	RBR
than	IN
ever	RB
before--in	JJ
fact	NN
,	,
far	RB
more	RBR
than	IN
any	DT
country	NN
ever	RB
produced	VBN
in	IN
the	DT
history	NN
of	IN
the	DT
world	NN
.	.
I	PRP
am	VBP
confident	JJ
that	IN
we	PRP
can	MD
succeed	VB
in	IN
the	DT
great	JJ
task	NN
that	WDT
lies	VBZ
before	IN
us	PRP
.We	.
will	MD
succeed	VB
,	,
but	CC
we	PRP
must	MD
all	PDT
do	VBP
our	PRP$
part	NN
