token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
FINANCES.	.
The	DT
financial	JJ
standing	NN
of	IN
the	DT
Nation	NNP
at	IN
the	DT
present	JJ
time	NN
is	VBZ
excellent	JJ
,	,
and	CC
the	DT
financial	JJ
management	NN
of	IN
the	DT
Nation	NNP
's	POS
interests	NNS
by	IN
the	DT
Government	NN
during	IN
the	DT
last	JJ
seven	CD
years	NNS
has	VBZ
shown	VBN
the	DT
most	RBS
satisfactory	JJ
results	NNS
.	.
But	CC
our	PRP$
currency	NN
system	NN
is	VBZ
imperfect	JJ
,	,
and	CC
it	PRP
is	VBZ
earnestly	RB
to	TO
be	VB
hoped	VBN
that	IN
the	DT
Currency	NNP
Commission	NNP
will	MD
be	VB
able	JJ
to	TO
propose	VB
a	DT
thoroughly	RB
good	JJ
system	NN
which	WDT
will	MD
do	VB
away	RB
with	IN
the	DT
existing	VBG
defects	NNS
.	.
During	IN
the	DT
period	NN
from	IN
July	NNP
1	CD
,	,
1901	CD
,	,
to	TO
September	NNP
30	CD
,	,
1908	CD
,	,
there	EX
was	VBD
an	DT
increase	NN
in	IN
the	DT
amount	NN
of	IN
money	NN
in	IN
circulation	NN
of	IN
$	$
902,991,399	CD
.	.
The	DT
increase	NN
in	IN
the	DT
per	FW
capita	NN
during	IN
this	DT
period	NN
was	VBD
$	$
7.06	CD
.	.
Within	IN
this	DT
time	NN
there	EX
were	VBD
several	JJ
occasions	NNS
when	WRB
it	PRP
was	VBD
necessary	JJ
for	IN
the	DT
Treasury	NNP
Department	NNP
to	TO
come	VB
to	TO
the	DT
relief	NN
of	IN
the	DT
money	NN
market	NN
by	IN
purchases	NNS
or	CC
redemptions	NNS
of	IN
United	NNP
States	NNP
bonds	NNS
;	:
by	IN
increasing	VBG
deposits	NNS
in	IN
national	JJ
banks	NNS
;	:
by	IN
stimulating	VBG
additional	JJ
issues	NNS
of	IN
national	JJ
bank	NN
notes	NNS
,	,
and	CC
by	IN
facilitating	VBG
importations	NNS
from	IN
abroad	RB
of	IN
gold	NN
.	.
Our	PRP$
imperfect	JJ
currency	NN
system	NN
has	VBZ
made	VBN
these	DT
proceedings	NNS
necessary	JJ
,	,
and	CC
they	PRP
were	VBD
effective	JJ
until	IN
the	DT
monetary	JJ
disturbance	NN
in	IN
the	DT
fall	NN
of	IN
1907	CD
immensely	RB
increased	VBD
the	DT
difficulty	NN
of	IN
ordinary	JJ
methods	NNS
of	IN
relief	NN
.	.
By	IN
the	DT
middle	NN
of	IN
November	NNP
the	DT
available	JJ
working	VBG
