token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Senators	NNP
and	CC
Representatives	NNPS
in	IN
Congress	NNP
:	:
I	PRP
COME	VB
before	IN
you	PRP
at	IN
the	DT
opening	NN
of	IN
the	DT
Regular	JJ
Session	NN
of	IN
the	DT
73d	JJ
Congress	NNP
,	,
not	RB
to	TO
make	VB
requests	NNS
for	IN
special	JJ
or	CC
detailed	JJ
items	NNS
of	IN
legislation	NN
;	:
I	PRP
come	VBP
,	,
rather	RB
,	,
to	TO
counsel	NN
with	IN
you	PRP
,	,
who	WP
,	,
like	IN
myself	PRP
,	,
have	VBP
been	VBN
selected	VBN
to	TO
carry	VB
out	RP
a	DT
mandate	NN
of	IN
the	DT
whole	JJ
people	NNS
,	,
in	IN
order	NN
that	WDT
without	IN
partisanship	NN
you	PRP
and	CC
I	PRP
may	MD
cooperate	VB
to	TO
continue	VB
the	DT
restoration	NN
of	IN
our	PRP$
national	JJ
wellbeing	NN
and	CC
,	,
equally	RB
important	JJ
,	,
to	TO
build	VB
on	IN
the	DT
ruins	NNS
of	IN
the	DT
past	NN
a	DT
new	JJ
structure	NN
designed	VBN
better	JJR
to	TO
meet	VB
the	DT
present	JJ
problems	NNS
of	IN
modern	JJ
civilization	NN
.	.
Such	JJ
a	DT
structure	NN
includes	VBZ
not	RB
only	RB
the	DT
relations	NNS
of	IN
industry	NN
and	CC
agriculture	NN
and	CC
finance	NN
to	TO
each	DT
other	JJ
but	CC
also	RB
the	DT
effect	NN
which	WDT
all	DT
of	IN
these	DT
three	CD
have	VBP
on	IN
our	PRP$
individual	JJ
citizens	NNS
and	CC
on	IN
the	DT
whole	JJ
people	NNS
as	IN
a	DT
Nation	NNP
.	.
Now	RB
that	IN
we	PRP
are	VBP
definitely	RB
in	IN
the	DT
process	NN
of	IN
recovery	NN
,	,
lines	NNS
have	VBP
been	VBN
rightly	RB
drawn	VBN
between	IN
those	DT
to	TO
whom	WP
this	DT
recovery	NN
means	VBZ
a	DT
return	NN
to	TO
old	JJ
methods—and	NN
the	DT
number	NN
of	IN
these	DT
people	NNS
is	VBZ
small—and	JJ
those	DT
for	IN
whom	WP
recovery	NN
means	VBZ
a	DT
reform	NN
of	IN
many	JJ
old	JJ
methods	NNS
,	,
a	DT
permanent	JJ
readjustment	NN
of	IN
many	JJ
of	IN
our	PRP$
ways	NNS
of	IN
thinking	VBG
and	CC
therefore	RB
of	IN
many	JJ
of	IN
our	PRP$
social	JJ
and	CC
economic	JJ
arrangements	NNS
.	.
.	.
.	.
.	.
.	.
Civilization	NN
cannot	MD
go	VB
back	RB
;	:
civilization	NN
must	MD
not	RB
stand	VB
still	RB
.	.
We	PRP
have	VBP
