token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
addressing	VBG
the	DT
Congress	NNP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
present	JJ
facts	NNS
and	CC
future	NN
hazards	NNS
demand	VBP
that	IN
I	PRP
speak	VBP
clearly	RB
and	CC
earnestly	RB
of	IN
the	DT
causes	NNS
which	WDT
underlie	VBP
events	NNS
of	IN
profound	JJ
concern	NN
to	TO
all	DT
.	.
In	IN
spite	NN
of	IN
the	DT
determination	NN
of	IN
this	DT
Nation	NN
for	IN
peace	NN
,	,
it	PRP
has	VBZ
become	VBN
clear	JJ
that	IN
acts	NNS
and	CC
policies	NNS
of	IN
nations	NNS
in	IN
other	JJ
parts	NNS
of	IN
the	DT
world	NN
have	VBP
far-reaching	JJ
effects	NNS
not	RB
only	RB
upon	IN
their	PRP$
immediate	JJ
neighbors	NNS
but	CC
also	RB
on	IN
us	PRP
.	.
I	PRP
am	VBP
thankful	JJ
that	IN
I	PRP
can	MD
tell	VB
you	PRP
that	IN
our	PRP$
Nation	NN
is	VBZ
at	IN
peace	NN
.	.
It	PRP
has	VBZ
been	VBN
kept	VBN
at	IN
peace	NN
despite	IN
provocations	NNS
which	WDT
in	IN
other	JJ
days	NNS
,	,
because	IN
of	IN
their	PRP$
seriousness	NN
,	,
could	MD
well	RB
have	VB
engendered	VBN
war	NN
.	.
The	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
Government	NN
of	IN
the	DT
United	NNP
States	NNPS
have	VBP
shown	VBN
capacity	NN
for	IN
restraint	NN
and	CC
a	DT
civilized	JJ
approach	NN
to	TO
the	DT
purposes	NNS
of	IN
peace	NN
,	,
while	IN
at	IN
the	DT
same	JJ
time	NN
we	PRP
maintain	VBP
the	DT
integrity	NN
inherent	JJ
in	IN
the	DT
sovereignty	NN
of	IN
130,000,000	CD
people	NNS
,	,
lest	IN
we	PRP
weaken	VBP
or	CC
destroy	VBP
our	PRP$
influence	NN
for	IN
peace	NN
and	CC
jeopardize	VB
the	DT
sovereignty	NN
itself	PRP
.	.
It	PRP
is	VBZ
our	PRP$
traditional	JJ
policy	NN
to	TO
live	VB
at	IN
peace	NN
with	IN
other	JJ
nations	NNS
.	.
More	JJR
than	IN
that	DT
,	,
we	PRP
have	VBP
been	VBN
among	IN
the	DT
leaders	NNS
in	IN
advocating	VBG
the	DT
use	NN
of	IN
pacific	JJ
methods	NNS
of	IN
discussion	NN
and	CC
conciliation	NN
in	IN
international	JJ
differences	NNS
.	.
We	PRP
have	VBP
striven	VBN
