token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
recurring	VBG
to	TO
the	DT
internal	JJ
situation	NN
of	IN
our	PRP$
country	NN
since	IN
I	PRP
had	VBD
last	JJ
the	DT
pleasure	NN
to	TO
address	VB
you	PRP
,	,
I	PRP
find	VBP
ample	JJ
reason	NN
for	IN
a	DT
renewed	JJ
expression	NN
of	IN
that	DT
gratitude	NN
to	TO
the	DT
Ruler	NNP
of	IN
the	DT
Universe	NN
which	WDT
a	DT
continued	VBN
series	NN
of	IN
prosperity	NN
has	VBZ
so	RB
often	RB
and	CC
so	RB
justly	RB
called	VBN
forth	RB
.	.
The	DT
acts	NNS
of	IN
the	DT
last	JJ
session	NN
which	WDT
required	VBD
special	JJ
arrangements	NNS
have	VBP
been	VBN
as	RB
far	RB
as	IN
circumstances	NNS
would	MD
admit	VB
carried	VBN
into	IN
operation	NN
.	.
Measures	NNS
calculated	VBN
to	TO
insure	VB
a	DT
continuance	NN
of	IN
the	DT
friendship	NN
of	IN
the	DT
Indians	NNPS
and	CC
to	TO
preserve	VB
peace	NN
along	IN
the	DT
extent	NN
of	IN
our	PRP$
interior	JJ
frontier	NN
have	VBP
been	VBN
digested	VBN
and	CC
adopted	VBN
.	.
In	IN
the	DT
framing	NN
of	IN
these	DT
care	NN
has	VBZ
been	VBN
taken	VBN
to	TO
guard	VB
on	IN
the	DT
one	CD
hand	NN
our	PRP$
advanced	JJ
settlements	NNS
from	IN
the	DT
predatory	NN
incursions	NNS
of	IN
those	DT
unruly	JJ
individuals	NNS
who	WP
can	MD
not	RB
be	VB
restrained	VBN
by	IN
their	PRP$
tribes	NNS
,	,
and	CC
on	IN
the	DT
other	JJ
hand	NN
to	TO
protect	VB
the	DT
rights	NNS
secured	VBN
to	TO
the	DT
Indians	NNPS
by	IN
treaty	NN
-	:
to	TO
draw	VB
them	PRP
nearer	IN
to	TO
the	DT
civilized	JJ
state	NN
and	CC
inspire	VB
them	PRP
with	IN
correct	JJ
conceptions	NNS
of	IN
the	DT
power	NN
as	RB
well	RB
as	IN
justice	NN
of	IN
the	DT
Government	NNP
.	.
The	DT
meeting	NN
of	IN
the	DT
deputies	NNS
from	IN
the	DT
Creek	NNP
Nation	NNP
at	IN
Colerain	NNP
,	,
in	IN
the	DT
State	NNP
of	IN
Georgia	NNP
,	,
which	WDT
had	VBD
for	IN
a	DT
principal	JJ
object	NN
the	DT
purchase	NN
of	IN
a	DT
parcel	NN
of	IN
their	PRP$
land	NN
by	IN
that	DT
State	NNP
,	,
broke	VBD
up	RP
without	IN
its	PRP$
being	VBG
accomplished	VBN
,	,
the	DT
nation	NN
having	VBG
previous	JJ
to	TO
their	PRP$
departure	NN
instructed	VBD
them	PRP
against	IN
making	VBG
any	DT
sale	NN
.	.
The	DT
occasion	NN
,	,
however	RB
,	,
has	VBZ
been	VBN
improved	VBN
to	TO
confirm	VB
by	IN
a	DT
new	JJ
treaty	NN
with	IN
the	DT
Creeks	NNP
their	PRP$
preexisting	VBG
engagements	NNS
with	IN
the	DT
United	NNP
States	NNP
,	,
and	CC
to	TO
obtain	VB
their	PRP$
consent	NN
to	TO
the	DT
establishment	NN
of	IN
trading	NN
houses	NNS
and	CC
military	JJ
posts	NNS
within	IN
their	PRP$
boundary	NN
,	,
by	IN
means	NNS
of	IN
which	WDT
their	PRP$
friendship	NN
and	CC
the	DT
general	JJ
peace	NN
may	MD
be	VB
more	JJR
effectually	RB
secured	VBN
.	.
The	DT
period	NN
during	IN
the	DT
late	JJ
session	NN
at	IN
which	WDT
the	DT
appropriation	NN
was	VBD
passed	VBN
for	IN
carrying	VBG
into	IN
effect	NN
the	DT
treaty	NN
of	IN
amity	NN
,	,
commerce	NN
,	,
and	CC
navigation	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
His	PRP$
Brittanic	NNP
Majesty	NNP
necessarily	RB
procrastinated	VBD
the	DT
reception	NN
of	IN
the	DT
posts	NNS
stipulated	VBD
to	TO
be	VB
delivered	VBN
beyond	IN
the	DT
date	NN
assigned	VBN
for	IN
that	DT
event	NN
.	.
As	RB
soon	RB
,	,
however	RB
,	,
as	IN
the	DT
Governor-General	NNP
of	IN
Canada	NNP
could	MD
be	VB
addressed	VBN
with	IN
propriety	NN
on	IN
the	DT
subject	NN
,	,
arrangements	NNS
were	VBD
cordially	RB
and	CC
promptly	RB
concluded	VBD
for	IN
their	PRP$
evacuation	NN
,	,
and	CC
the	DT
United	NNP
States	NNP
took	VBD
possession	NN
of	IN
the	DT
principal	NN
of	IN
them	PRP
,	,
comprehending	VBG
Oswego	NNP
,	,
Niagara	NNP
,	,
Detroit	NNP
,	,
Michilimackinac	NNP
,	,
and	CC
Fort	NNP
Miami	NNP
,	,
where	WRB
such	JJ
repairs	NNS
and	CC
additions	NNS
have	VBP
been	VBN
ordered	VBN
to	TO
be	VB
made	VBN
as	IN
appeared	VBN
indispensable	JJ
.	.
The	DT
commissioners	NNS
appointed	VBD
on	IN
the	DT
part	NN
of	IN
the	DT
United	NNP
States	NNP
and	CC
of	IN
Great	NNP
Britain	NNP
to	TO
determine	VB
which	WDT
is	VBZ
the	DT
river	NN
St	NNP
.	.
Croix	NNP
mentioned	VBD
in	IN
the	DT
treaty	NN
of	IN
peace	NN
of	IN
1783	CD
,	,
agreed	VBD
in	IN
the	DT
choice	NN
of	IN
Egbert	NNP
Benson	NNP
,	,
esq.	RB
,	,
of	IN
New	NNP
York	NNP
,	,
for	IN
the	DT
3rd	JJ
commissioner	NN
.	.
The	DT
whole	JJ
met	VBD
at	IN
St	NNP
.	.
Andrew	NNP
's	POS
,	,
in	IN
Passamaquoddy	NNP
Bay	NNP
,	,
in	IN
the	DT
beginning	NN
of	IN
October	NNP
,	,
and	CC
directed	VBD
surveys	NNS
to	TO
be	VB
made	VBN
of	IN
the	DT
rivers	NNS
in	IN
dispute	NN
;	:
but	CC
deeming	VBG
it	PRP
impracticable	JJ
to	TO
have	VB
these	DT
surveys	NNS
completed	VBD
before	IN
the	DT
next	JJ
year	NN
,	,
they	PRP
adjourned	VBD
to	TO
meet	VB
at	IN
Boston	NNP
in	IN
August	NNP
,	,
1797	CD
,	,
for	IN
the	DT
final	JJ
decision	NN
of	IN
the	DT
question	NN
.	.
Other	JJ
commissioners	NNS
appointed	VBN
on	IN
the	DT
part	NN
of	IN
the	DT
United	NNP
States	NNPS
,	,
agreeably	RB
to	TO
the	DT
7th	NNP
article	NN
of	IN
the	DT
treaty	NN
with	IN
Great	JJ
Britain	NNP
,	,
relative	JJ
to	TO
captures	NNS
and	CC
condemnation	NN
of	IN
vessels	NNS
and	CC
other	JJ
property	NN
,	,
met	VBD
the	DT
commissioners	NNS
of	IN
His	PRP$
Britannic	JJ
Majesty	NNP
in	IN
London	NNP
in	IN
August	NNP
last	JJ
,	,
when	WRB
John	NNP
Trumbull	NNP
,	,
esq.	NN
,	,
was	VBD
chosen	VBN
by	IN
lot	NN
for	IN
the	DT
5th	JJ
commissioner	NN
.	.
In	IN
October	NNP
following	VBG
the	DT
board	NN
were	VBD
to	TO
proceed	VB
to	TO
business	NN
.	.
As	IN
yet	RB
there	EX
has	VBZ
been	VBN
no	DT
communication	NN
of	IN
commissioners	NNS
on	IN
the	DT
part	NN
of	IN
Great	NNP
Britain	NNP
to	TO
unite	VB
with	IN
those	DT
who	WP
have	VBP
been	VBN
appointed	VBN
on	IN
the	DT
part	NN
of	IN
the	DT
United	NNP
States	NNPS
for	IN
carrying	VBG
into	IN
effect	NN
the	DT
6th	JJ
article	NN
of	IN
the	DT
treaty	NN
.	.
The	DT
treaty	NN
with	IN
Spain	NNP
required	VBD
that	IN
the	DT
commissioners	NNS
for	IN
running	VBG
the	DT
boundary	NN
line	NN
between	IN
the	DT
territory	NN
of	IN
the	DT
United	NNP
States	NNP
and	CC
His	PRP$
Catholic	NNP
Majesty	NNP
's	POS
provinces	NNS
of	IN
East	NNP
and	CC
West	NNP
Florida	NNP
should	MD
meet	VB
at	IN
the	DT
Natchez	NNP
before	IN
the	DT
expiration	NN
of	IN
6	CD
months	NNS
after	IN
the	DT
exchange	NN
of	IN
the	DT
ratifications	NNS
,	,
which	WDT
was	VBD
effected	VBN
at	IN
Aranjuez	NNP
on	IN
the	DT
25th	JJ
day	NN
of	IN
April	NNP
[1796-04-25]	CD
;	:
and	CC
the	DT
troops	NNS
of	IN
His	PRP$
Catholic	NNP
Majesty	NNP
occupying	VBG
any	DT
posts	NNS
within	IN
the	DT
limits	NNS
of	IN
the	DT
United	NNP
States	NNPS
were	VBD
within	IN
the	DT
same	JJ
time	NN
period	NN
to	TO
be	VB
withdrawn	VBN
.	.
The	DT
commissioner	NN
of	IN
the	DT
United	NNP
States	NNPS
therefore	RB
commenced	VBD
his	PRP$
journey	NN
for	IN
the	DT
Natchez	NNP
in	IN
September	NNP
,	,
and	CC
troops	NNS
were	VBD
ordered	VBN
to	TO
occupy	VB
the	DT
posts	NNS
from	IN
which	WDT
the	DT
Spanish	JJ
garrisons	NNS
should	MD
be	VB
withdrawn	VBN
.	.
Information	NN
has	VBZ
been	VBN
recently	RB
received	VBN
of	IN
the	DT
appointment	NN
of	IN
a	DT
commissioner	NN
on	IN
the	DT
part	NN
of	IN
His	PRP$
Catholic	NNP
Majesty	NNP
for	IN
running	VBG
the	DT
boundary	NN
line	NN
,	,
but	CC
none	NN
of	IN
any	DT
appointment	NN
for	IN
the	DT
adjustment	NN
of	IN
the	DT
claims	NNS
of	IN
our	PRP$
citizens	NNS
whose	WP$
vessels	NNS
were	VBD
captured	VBN
by	IN
the	DT
armed	JJ
vessels	NNS
of	IN
Spain	NNP
.	.
In	IN
pursuance	NN
of	IN
the	DT
act	NN
of	IN
Congress	NNP
passed	VBD
in	IN
the	DT
last	JJ
session	NN
for	IN
the	DT
protection	NN
and	CC
relief	NN
of	IN
American	JJ
sea-men	NNS
,	,
agents	NNS
were	VBD
appointed	VBN
,	,
one	CD
to	TO
reside	VB
in	IN
Great	NNP
Britain	NNP
and	CC
the	DT
other	JJ
in	IN
the	DT
West	NNP
Indies	NNP
.	.
The	DT
effects	NNS
of	IN
the	DT
agency	NN
in	IN
the	DT
West	NNP
Indies	NNPS
are	VBP
not	RB
yet	RB
fully	RB
ascertained	VBN
,	,
but	CC
those	DT
which	WDT
have	VBP
been	VBN
communicated	VBN
afford	VB
grounds	NNS
to	TO
believe	VB
the	DT
measure	NN
will	MD
be	VB
beneficial	JJ
.	.
The	DT
agent	NN
destined	VBN
to	TO
reside	VB
in	IN
Great	NNP
Britain	NNP
declining	VBG
to	TO
accept	VB
the	DT
appointment	NN
,	,
the	DT
business	NN
has	VBZ
consequently	RB
devolved	VBN
on	IN
the	DT
minister	NN
of	IN
the	DT
United	NNP
States	NNPS
in	IN
London	NNP
,	,
and	CC
will	MD
command	VB
his	PRP$
attention	NN
until	IN
a	DT
new	JJ
