token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Congress	NNP
:	:
First	NNP
,	,
I	PRP
extend	VBP
cordial	JJ
greetings	NNS
to	TO
the	DT
84th	JJ
Congress	NNP
.	.
We	PRP
shall	MD
have	VB
much	JJ
to	TO
do	VB
together	RB
;	:
I	PRP
am	VBP
sure	JJ
that	IN
we	PRP
shall	MD
get	VB
it	PRP
done--and	CC
,	,
that	IN
we	PRP
shall	MD
do	VB
it	PRP
in	IN
harmony	NN
and	CC
good	JJ
will	NN
.	.
At	IN
the	DT
outset	NN
,	,
I	PRP
believe	VBP
it	PRP
would	MD
be	VB
well	RB
to	TO
remind	VB
ourselves	PRP
of	IN
this	DT
great	JJ
fundamental	JJ
in	IN
our	PRP$
national	JJ
life	NN
:	:
our	PRP$
common	JJ
belief	NN
that	IN
every	DT
human	NN
being	NN
is	VBZ
divinely	RB
endowed	VBN
with	IN
dignity	NN
and	CC
worth	JJ
and	CC
inalienable	JJ
rights	NNS
.	.
This	DT
faith	NN
,	,
with	IN
its	PRP$
corollary--that	JJ
to	TO
grow	VB
and	CC
flourish	VB
people	NNS
must	MD
be	VB
free--shapes	NNS
the	DT
interests	NNS
and	CC
aspirations	NNS
of	IN
every	DT
American	NNP
.	.
From	IN
this	DT
deep	JJ
faith	NN
have	VBP
evolved	VBN
three	CD
main	JJ
purposes	NNS
of	IN
our	PRP$
Federal	NNP
Government	NNP
:	:
First	NNP
,	,
to	TO
maintain	VB
justice	NN
and	CC
freedom	NN
among	IN
ourselves	PRP
and	CC
to	TO
champion	NN
them	PRP
for	IN
others	NNS
so	RB
that	IN
we	PRP
may	MD
work	VB
effectively	RB
for	IN
enduring	VBG
peace	NN
;	:
Second	JJ
,	,
to	TO
help	VB
keep	VB
our	PRP$
economy	NN
vigorous	JJ
and	CC
expanding	VBG
,	,
thus	RB
sustaining	VBG
our	PRP$
international	JJ
strength	NN
and	CC
assuring	VBG
better	JJR
jobs	NNS
,	,
better	RB
living	NN
,	,
better	JJR
opportunities	NNS
for	IN
every	DT
citizen	NN
;	:
And	CC
third	JJ
,	,
to	TO
concern	VB
ourselves	PRP
with	IN
the	DT
human	JJ
problems	NNS
of	IN
our	PRP$
people	NNS
so	RB
that	IN
every	DT
American	NNP
may	MD
have	VB
the	DT
opportunity	NN
to	TO
lead	VB
a	DT
healthy	JJ
,	,
productive	JJ
and	CC
rewarding	JJ
life	NN
.	.
Foremost	NNP
among	IN
these	DT
broad	JJ
purposes	NNS
of	IN
government	NN
is	VBZ
our	PRP$
support	NN
of	IN
freedom	NN
,	,
justice	NN
and	CC
peace	NN
.	.
It	PRP
is	VBZ
of	IN
the	DT
