token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNPS
:	:
It	PRP
is	VBZ
provided	VBN
by	IN
the	DT
Constitution	NNP
that	IN
the	DT
President	NNP
shall	MD
from	IN
time	NN
to	TO
time	NN
give	VB
to	TO
the	DT
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
recommend	VB
to	TO
their	PRP$
consideration	NN
such	JJ
measures	NNS
as	IN
he	PRP
shall	MD
judge	VB
necessary	JJ
and	CC
expedient	JJ
.	.
In	IN
reviewing	VBG
the	DT
events	NNS
of	IN
the	DT
year	NN
which	WDT
has	VBZ
elapsed	VBN
since	IN
the	DT
commencement	NN
of	IN
your	PRP$
sessions	NNS
,	,
I	PRP
first	RB
call	VBP
your	PRP$
attention	NN
to	TO
the	DT
gratifying	JJ
condition	NN
of	IN
our	PRP$
foreign	JJ
affairs	NNS
.	.
Our	PRP$
intercourse	NN
with	IN
other	JJ
powers	NNS
has	VBZ
continued	VBN
to	TO
be	VB
of	IN
the	DT
most	RBS
friendly	JJ
character	NN
.	.
Such	JJ
slight	JJ
differences	NNS
as	RB
have	VBP
arisen	VBN
during	IN
the	DT
year	NN
have	VBP
been	VBN
already	RB
settled	VBN
or	CC
are	VBP
likely	JJ
to	TO
reach	VB
an	DT
early	JJ
adjustment	NN
.	.
The	DT
arrest	NN
of	IN
citizens	NNS
of	IN
the	DT
United	NNP
States	NNP
in	IN
Ireland	NNP
under	IN
recent	JJ
laws	NNS
which	WDT
owe	VBP
their	PRP$
origin	NN
to	TO
the	DT
disturbed	JJ
condition	NN
of	IN
that	DT
country	NN
has	VBZ
led	VBN
to	TO
a	DT
somewhat	RB
extended	JJ
correspondence	NN
with	IN
the	DT
Government	NNP
of	IN
Great	NNP
Britain	NNP
.	.
A	DT
disposition	NN
to	TO
respect	VB
our	PRP$
rights	NNS
has	VBZ
been	VBN
practically	RB
manifested	VBN
by	IN
the	DT
release	NN
of	IN
the	DT
arrested	VBN
parties	NNS
.	.
The	DT
claim	NN
of	IN
this	DT
nation	NN
in	IN
regard	NN
to	TO
the	DT
supervision	NN
and	CC
control	NN
of	IN
any	DT
interoceanic	JJ
canal	NN
across	IN
the	DT
American	NNP
Isthmus	NNP
has	VBZ
continued	VBN
to	TO
be	VB
the	DT
subject	JJ
of	IN
conference	NN
.	.
It	PRP
is	VBZ
likely	JJ
that	IN
time	NN
will	MD
be	VB
more	RBR
powerful	JJ
than	IN
discussion	NN
in	IN
removing	VBG
the	DT
