token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
We	PRP
are	VBP
about	IN
to	TO
enter	VB
upon	IN
another	DT
year	NN
of	IN
the	DT
responsibility	NN
which	WDT
the	DT
electorate	NN
of	IN
the	DT
United	NNP
States	NNP
has	VBZ
placed	VBN
in	IN
our	PRP$
hands	NNS
.	.
Having	VBG
come	VBN
so	RB
far	RB
,	,
it	PRP
is	VBZ
fitting	VBG
that	IN
we	PRP
should	MD
pause	NN
to	TO
survey	VB
the	DT
ground	NN
which	WDT
we	PRP
have	VBP
covered	VBN
and	CC
the	DT
path	NN
which	WDT
lies	VBZ
ahead	RB
.	.
On	IN
the	DT
fourth	JJ
day	NN
of	IN
March	NNP
,	,
1933	CD
,	,
on	IN
the	DT
occasion	NN
of	IN
taking	VBG
the	DT
oath	NN
of	IN
office	NN
as	IN
President	NNP
of	IN
the	DT
United	NNP
States	NNP
,	,
I	PRP
addressed	VBD
the	DT
people	NNS
of	IN
our	PRP$
country	NN
.	.
Need	VBP
I	PRP
recall	VBP
either	RB
the	DT
scene	NN
or	CC
the	DT
national	JJ
circumstances	NNS
attending	VBG
the	DT
occasion	NN
?	.
The	DT
crisis	NN
of	IN
that	DT
moment	NN
was	VBD
almost	RB
exclusively	RB
a	DT
national	JJ
one	CD
.	.
In	IN
recognition	NN
of	IN
that	DT
fact	NN
,	,
so	RB
obvious	JJ
to	TO
the	DT
millions	NNS
in	IN
the	DT
streets	NNS
and	CC
in	IN
the	DT
homes	NNS
of	IN
America	NNP
,	,
I	PRP
devoted	VBD
by	IN
far	RB
the	DT
greater	JJR
part	NN
of	IN
that	DT
address	NN
to	TO
what	WP
I	PRP
called	VBD
,	,
and	CC
the	DT
Nation	NNP
called	VBD
,	,
critical	JJ
days	NNS
within	IN
our	PRP$
own	JJ
borders	NNS
.	.
You	PRP
will	MD
remember	VB
that	IN
on	IN
that	DT
fourth	JJ
of	IN
March	NNP
,	,
1933	CD
,	,
the	DT
world	NN
picture	NN
was	VBD
an	DT
image	NN
of	IN
substantial	JJ
peace	NN
.	.
International	NNP
consultation	NN
and	CC
widespread	JJ
hope	NN
for	IN
the	DT
bettering	NN
of	IN
relations	NNS
between	IN
the	DT
Nations	NNS
gave	VBD
to	TO
all	DT
of	IN
us	PRP
a	DT
reasonable	JJ
expectation	NN
that	IN
the	DT
barriers	NNS
to	TO
mutual	JJ
confidence	NN
,	,
to	TO
increased	VB
trade	NN
,	,
and	CC
to	TO
the	DT
peaceful	JJ
settlement	NN
of	IN
disputes	NNS
could	MD
be	VB
progressively	RB
removed	VBN
