token	pos
Mr.	NNP
Speaker	NNP
,	,
Mr.	NNP
Vice	NNP
President	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
and	CC
fellow	JJ
Americans	NNPS
:	:
Last	JJ
month	NN
,	,
I	PRP
went	VBD
to	TO
Andrews	NNP
Air	NNP
Force	NNP
Base	NNP
and	CC
welcomed	VBD
home	NN
some	DT
of	IN
our	PRP$
last	JJ
troops	NNS
to	TO
serve	VB
in	IN
Iraq	NNP
.	.
Together	RB
,	,
we	PRP
offered	VBD
a	DT
final	JJ
,	,
proud	JJ
salute	NN
to	TO
the	DT
colors	NNS
under	IN
which	WDT
more	RBR
than	IN
a	DT
million	CD
of	IN
our	PRP$
fellow	JJ
citizens	NNS
fought	VBD
and	CC
several	JJ
thousand	CD
gave	VBD
their	PRP$
lives	NNS
.	.
We	PRP
gather	VBP
tonight	RB
knowing	VBG
that	IN
this	DT
generation	NN
of	IN
heroes	NNS
has	VBZ
made	VBN
the	DT
United	NNP
States	NNPS
safer	JJR
and	CC
more	RBR
respected	VBN
around	IN
the	DT
world	NN
.	.
For	IN
the	DT
first	JJ
time	NN
in	IN
9	CD
years	NNS
,	,
there	EX
are	VBP
no	DT
Americans	NNPS
fighting	VBG
in	IN
Iraq	NNP
.	.
For	IN
the	DT
first	JJ
time	NN
in	IN
two	CD
decades	NNS
,	,
Usama	NNP
bin	NN
Laden	NNP
is	VBZ
not	RB
a	DT
threat	NN
to	TO
this	DT
country	NN
.	.
Most	JJS
of	IN
Al	NNP
Qaida	NNP
's	POS
top	JJ
lieutenants	NNS
have	VBP
been	VBN
defeated	VBN
.	.
The	DT
Taliban	NNP
's	POS
momentum	NN
has	VBZ
been	VBN
broken	VBN
,	,
and	CC
some	DT
troops	NNS
in	IN
Afghanistan	NNP
have	VBP
begun	VBN
to	TO
come	VB
home	NN
.	.
These	DT
achievements	NNS
are	VBP
a	DT
testament	NN
to	TO
the	DT
courage	NN
,	,
selflessness	NN
,	,
and	CC
teamwork	NN
of	IN
America	NNP
's	POS
Armed	NNP
Forces	NNPS
.	.
At	IN
a	DT
time	NN
when	WRB
too	RB
many	JJ
of	IN
our	PRP$
institutions	NNS
have	VBP
let	VB
us	PRP
down	RP
,	,
they	PRP
exceed	VBP
all	DT
expectations	NNS
.	.
They	PRP
're	VBP
not	RB
consumed	VBN
with	IN
personal	JJ
ambition	NN
.	.
They	PRP
do	VBP
n't	RB
obsess	VB
over	RP
their	PRP$
differences	NNS
.	.
They	PRP
focus	NN
on	IN
the	DT
mission	NN
at	IN
hand	NN
.	.
They	PRP
work	VBP
together	RB
.	.
Imagine	VB
what	WP
we	PRP
could	MD
accomplish	VB
if	IN
we	PRP
followed	VBD
their	PRP$
example	NN
.	.
Think	VB
about	IN
the	DT
America	NNP
within	IN
our	PRP$
reach	NN
:	:
a	DT
country	NN
that	WDT
leads	VBZ
the	DT
world	NN
in	IN
educating	VBG
its	PRP$
people	NNS
;	:
an	DT
America	NNP
that	WDT
attracts	VBZ
a	DT
new	JJ
generation	NN
of	IN
high-tech	JJ
manufacturing	NN
and	CC
