token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
It	PRP
looks	VBZ
like	IN
a	DT
good	JJ
many	JJ
of	IN
you	PRP
have	VBP
moved	VBN
over	IN
to	TO
the	DT
left	NN
since	IN
I	PRP
was	VBD
here	RB
last	JJ
!	.
I	PRP
come	VBP
before	IN
you	PRP
today	NN
to	TO
report	VB
on	IN
the	DT
State	NNP
of	IN
the	DT
Union	NNP
and	CC
,	,
in	IN
the	DT
words	NNS
of	IN
the	DT
Constitution	NNP
,	,
to	TO
recommend	VB
such	JJ
measures	NNS
as	IN
I	PRP
judge	VBP
necessary	JJ
and	CC
expedient	JJ
.	.
I	PRP
come	VBP
also	RB
to	TO
welcome	VB
you	PRP
as	IN
you	PRP
take	VBP
up	RP
your	PRP$
duties	NNS
and	CC
to	TO
discuss	VB
with	IN
you	PRP
the	DT
manner	NN
in	IN
which	WDT
you	PRP
and	CC
I	PRP
should	MD
fulfill	VB
our	PRP$
obligations	NNS
to	TO
the	DT
American	JJ
people	NNS
during	IN
the	DT
next	JJ
2	CD
years	NNS
.	.
The	DT
power	NN
to	TO
mold	VB
the	DT
future	NN
of	IN
this	DT
Nation	NNP
lies	VBZ
in	IN
our	PRP$
hands--yours	NNS
and	CC
mine	NN
,	,
and	CC
they	PRP
are	VBP
joined	VBN
together	RB
by	IN
the	DT
Constitution	NNP
.	.
If	IN
in	IN
this	DT
year	NN
,	,
and	CC
in	IN
the	DT
next	JJ
,	,
we	PRP
can	MD
find	VB
the	DT
right	JJ
course	NN
to	TO
take	VB
as	IN
each	DT
issue	NN
arises	VBZ
,	,
and	CC
if	IN
,	,
in	IN
spite	NN
of	IN
all	DT
difficulties	NNS
,	,
we	PRP
have	VBP
the	DT
courage	NN
and	CC
the	DT
resolution	NN
to	TO
take	VB
that	DT
course	NN
,	,
then	RB
we	PRP
shall	MD
achieve	VB
a	DT
state	NN
of	IN
well-being	NN
for	IN
our	PRP$
people	NNS
without	IN
precedent	NN
in	IN
history	NN
.	.
And	CC
if	IN
we	PRP
continue	VBP
to	TO
work	VB
with	IN
the	DT
other	JJ
nations	NNS
of	IN
the	DT
world	NN
earnestly	RB
,	,
patiently	RB
,	,
and	CC
wisely	RB
,	,
we	PRP
can--granting	NN
a	DT
will	NN
for	IN
peace	NN
on	IN
the	DT
part	NN
of	IN
our	PRP$
neighbors-make	NN
a	DT
lasting	JJ
peace	NN
for	IN
the	DT
world	NN
.	.
But	CC
,	,
if	IN
we	PRP
are	VBP
to	TO
realize	VB
these	DT
ends	NNS
,	,
the	DT
Congress	NNP
and	CC
the	DT
President	NNP
