token	pos
NOTE.--Latest	DT
monthly	JJ
returns	NNS
show	VBP
exports	NNS
for	IN
the	DT
year	NN
ending	VBG
August	NNP
,	,
1910	CD
,	,
to	TO
the	DT
United	NNP
States	NNPS
$	$
20,035,902	CD
,	,
or	CC
49	CD
per	IN
cent	NN
of	IN
the	DT
$	$
41,075,738	CD
total	JJ
,	,
against	IN
031,275	CD
to	TO
the	DT
United	NNP
States	NNP
,	,
or	CC
34	CD
per	IN
cent	NN
of	IN
the	DT
$	$
32,183,871	CD
total	NN
for	IN
the	DT
year	NN
ending	VBG
August	NNP
,	,
1909	CD
.	.
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
During	IN
the	DT
past	JJ
year	NN
the	DT
foreign	JJ
relations	NNS
of	IN
the	DT
United	NNP
States	NNPS
have	VBP
continued	VBN
upon	IN
a	DT
basis	NN
of	IN
friendship	NN
and	CC
good	JJ
understanding	NN
.	.
ARBITRATION	NN
.	.
The	DT
year	NN
has	VBZ
been	VBN
notable	JJ
as	IN
witnessing	VBG
the	DT
pacific	JJ
settlement	NN
of	IN
two	CD
important	JJ
international	JJ
controversies	NNS
before	IN
the	DT
Permanent	JJ
Court	NNP
of	IN
The	DT
Hague	NNP
.	.
The	DT
arbitration	NN
of	IN
the	DT
Fisheries	NNP
dispute	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
Great	NNP
Britain	NNP
,	,
which	WDT
has	VBZ
been	VBN
the	DT
source	NN
of	IN
nearly	RB
continuous	JJ
diplomatic	JJ
correspondence	NN
since	IN
the	DT
Fisheries	NNP
Convention	NN
of	IN
1818	CD
,	,
has	VBZ
given	VBN
an	DT
award	NN
which	WDT
is	VBZ
satisfactory	JJ
to	TO
both	DT
parties	NNS
.	.
This	DT
arbitration	NN
is	VBZ
particularly	RB
noteworthy	JJ
not	RB
only	RB
because	IN
of	IN
the	DT
eminently	RB
just	JJ
results	NNS
secured	VBN
,	,
but	CC
also	RB
because	IN
it	PRP
is	VBZ
the	DT
first	JJ
arbitration	NN
held	VBN
under	IN
the	DT
general	JJ
arbitration	NN
treaty	NN
of	IN
April	NNP
4	CD
,	,
1908	CD
,	,
between	IN
the	DT
United	NNP
States	NNP
and	CC
Great	NNP
Britain	NNP
,	,
and	CC
disposes	NNS
of	IN
a	DT
controversy	NN
the	DT
settlement	NN
of	IN
which	WDT
has	VBZ
resisted	VBN
every	DT
other	JJ
resource	NN
of	IN
diplomacy	NN
,	,
and	CC
which	WDT
for	IN
nearly	RB
ninety	CD
years	NNS
has	VBZ
been	VBN
the	DT
cause	NN
of	IN
friction	NN
between	IN
two	CD
countries	NNS
whose	WP$
common	JJ
interest	NN
lies	VBZ
in	IN
maintaining	VBG
the	DT
most	RBS
friendly	JJ
and	CC
cordial	JJ
relations	NNS
with	IN
each	DT
other	JJ
.	.
The	DT
United	NNP
States	NNP
was	VBD
ably	RB
represented	VBN
before	IN
the	DT
tribunal	NN
.	.
The	DT
complicated	JJ
history	NN
of	IN
the	DT
questions	NNS
arising	VBG
made	VBN
the	DT
issue	NN
depend	VBP
,	,
more	RBR
than	IN
ordinarily	RB
in	IN
such	JJ
cases	NNS
,	,
upon	IN
the	DT
care	NN
and	CC
skill	NN
with	IN
which	WDT
our	PRP$
case	NN
was	VBD
presented	VBN
,	,
and	CC
I	PRP
should	MD
be	VB
wanting	VBG
in	IN
proper	JJ
recognition	NN
of	IN
a	DT
great	JJ
patriotic	JJ
service	NN
if	IN
I	PRP
did	VBD
