token	pos
This	DT
was	VBD
the	DT
condition	NN
of	IN
affairs	NNS
on	IN
the	DT
1st	JJ
day	NN
of	IN
January	NNP
,	,
1879	CD
,	,
which	WDT
had	VBD
been	VBN
fixed	VBN
upon	IN
four	CD
years	NNS
before	IN
as	IN
the	DT
date	NN
for	IN
entering	VBG
upon	IN
the	DT
redemption	NN
and	CC
retirement	NN
of	IN
all	PDT
these	DT
notes	NNS
,	,
and	CC
for	IN
which	WDT
such	JJ
abundant	JJ
means	NNS
had	VBD
been	VBN
provided	VBN
.	.
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNP
:	:
The	DT
present	JJ
assemblage	NN
of	IN
the	DT
legislative	JJ
branch	NN
of	IN
our	PRP$
Government	NN
occurs	VBZ
at	IN
a	DT
time	NN
when	WRB
the	DT
interests	NNS
of	IN
our	PRP$
people	NNS
and	CC
the	DT
needs	NNS
of	IN
the	DT
country	NN
give	VBP
especial	JJ
prominence	NN
to	TO
the	DT
condition	NN
of	IN
our	PRP$
foreign	JJ
relations	NNS
and	CC
the	DT
exigencies	NNS
of	IN
our	PRP$
national	JJ
finances	NNS
.	.
The	DT
reports	NNS
of	IN
the	DT
heads	NNS
of	IN
the	DT
several	JJ
administrative	JJ
Departments	NNS
of	IN
the	DT
Government	NNP
fully	RB
and	CC
plainly	RB
exhibit	VBP
what	WP
has	VBZ
been	VBN
accomplished	VBN
within	IN
the	DT
scope	NN
of	IN
their	PRP$
respective	JJ
duties	NNS
and	CC
present	JJ
such	JJ
recommendations	NNS
for	IN
the	DT
betterment	NN
of	IN
our	PRP$
country	NN
's	POS
condition	NN
as	IN
patriotic	JJ
and	CC
intelligent	JJ
labor	NN
and	CC
observation	NN
suggest	VBP
.	.
I	PRP
therefore	RB
deem	VBP
my	PRP$
executive	JJ
duty	NN
adequately	RB
performed	VBN
at	IN
this	DT
time	NN
by	IN
presenting	VBG
to	TO
the	DT
Congress	NNP
the	DT
important	JJ
phases	NNS
of	IN
our	PRP$
situation	NN
as	IN
related	VBN
to	TO
our	PRP$
intercourse	NN
with	IN
foreign	JJ
nations	NNS
and	CC
a	DT
statement	NN
of	IN
the	DT
financial	JJ
problems	NNS
which	WDT
confront	VBP
us	PRP
,	,
omitting	VBG
,	,
except	IN
as	IN
they	PRP
are	VBP
related	VBN
to	TO
these	DT
topics	NNS
,	,
any	DT
reference	NN
to	TO
departmental	VB
operations	NNS
.	.
I	PRP
earnestly	RB
invite	VB
,	,
however	RB
,	,
not	RB
only	RB
the	DT
careful	JJ
consideration	NN
but	CC
the	DT
severely	RB
critical	JJ
scrutiny	NN
of	IN
the	DT
Congress	NNP
and	CC
my	PRP$
fellow-countrymen	NNS
to	TO
the	DT
reports	NNS
concerning	VBG
these	DT
departmental	JJ
operations	NNS
.	.
If	IN
justly	RB
and	CC
fairly	RB
examined	VBN
,	,
they	PRP
will	MD
furnish	VB
proof	NN
of	IN
assiduous	JJ
and	CC
painstaking	JJ
care	NN
for	IN
the	DT
public	JJ
welfare	NN
.	.
I	PRP
press	VBP
the	DT
recommendations	NNS
they	PRP
contain	VBP
upon	IN
the	DT
respectful	JJ
attention	NN
of	IN
those	DT
charged	VBN
with	IN
the	DT
